Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Input Ortholog(s)	Ortholog Group
TGVEG_278830	TGVEG_278830-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,839,079..5,852,248(+)	glucose-6-phosphate 1-dehydrogenase	TGGT1_278830,TGME49_278830,TGRH88_065050	OG6_100726
TGVEG_278840	TGVEG_278840-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,833,393..5,836,553(+)	hypothetical protein	TGGT1_278840,TGME49_278840,TGRH88_065040	OG6_489644
TGVEG_278850	TGVEG_278850-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,827,170..5,831,018(+)	DHHC zinc finger domain-containing protein	TGGT1_278850,TGME49_278850,TGRH88_065030	OG6_100499
TGVEG_278860	TGVEG_278860-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,817,081..5,822,325(-)	hypothetical protein	TGGT1_278860,TGME49_278860,TGRH88_065020	OG6_491158
TGVEG_278870	TGVEG_278870-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,799,662..5,815,227(+)	myosin F	TGGT1_278870,TGME49_278870,TGRH88_065010	OG6_100101
TGVEG_278878	TGVEG_278878-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,796,014..5,797,511(-)	GDA1/CD39 (nucleoside phosphatase) family protein	TGGT1_278878,TGME49_278878,TGRH88_065000	OG6_491601
TGVEG_278882	TGVEG_278882-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,790,691..5,792,781(-)	GDA1/CD39 (nucleoside phosphatase) family protein	TGGT1_278882,TGME49_278882,TGRH88_064990	OG6_141109
TGVEG_278890	TGVEG_278890-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,781,374..5,789,030(+)	CASP carboxy-terminal protein	TGGT1_278890,TGME49_278890,TGRH88_064980	OG6_102093
TGVEG_278900	TGVEG_278900-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,775,815..5,779,721(-)	putative protein kinase	TGGT1_278900,TGME49_278900,TGRH88_064970	OG6_101388
TGVEG_278910	TGVEG_278910-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,769,413..5,774,762(+)	putative O-acetylserine (thiol) lyase 2	TGGT1_278910,TGME49_278910,TGRH88_064960	OG6_100154
TGVEG_278920	TGVEG_278920-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,763,121..5,766,045(-)	putative transmembrane protein	TGGT1_278920,TGME49_278920,TGRH88_064950	OG6_223131
TGVEG_278930	TGVEG_278930-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,756,031..5,761,870(+)	Tubulin-tyrosine ligase family protein	TGGT1_278930,TGME49_278930,TGRH88_064940	OG6_104969
TGVEG_278940	TGVEG_278940-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,742,235..5,751,958(+)	HECT-domain (ubiquitin-transferase) domain-containing protein	TGGT1_278940,TGME49_278940,TGRH88_064930	OG6_114728
TGVEG_278950	TGVEG_278950-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,735,190..5,738,183(+)	LSM domain-containing protein	TGGT1_278950,TGME49_278950,TGRH88_064920	OG6_102392
TGVEG_278960	TGVEG_278960-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,730,873..5,733,245(-)	putative transmembrane protein	TGGT1_278960,TGME49_278960,TGRH88_064910	OG6_224223
TGVEG_278965	TGVEG_278965-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,726,633..5,728,942(-)	putative transmembrane protein	TGGT1_278965,TGME49_278965,TGRH88_064900	OG6_224223
TGVEG_278975	TGVEG_278975-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,717,102..5,724,131(-)	ICE family protease (caspase) p20 domain-containing protein	TGGT1_278975,TGME49_278975,TGRH88_064890	OG6_119794
TGVEG_278990	TGVEG_278990-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,712,339..5,715,780(-)	putative phosphate carrier	TGGT1_278990,TGME49_278990,TGRH88_064880	OG6_101022
TGVEG_279000	TGVEG_279000-t26_1	Toxoplasma gondii VEG	TGVEG_chrXII:5,708,275..5,708,685(-)	SAG-related sequence SRS59J	TGGT1_279000,TGME49_279000,TGRH88_064870	OG6_119191
TGVEG_279100B	TGVEG_279100B-t26_1	Toxoplasma gondii VEG	TGVEG_chrII:90,011..91,657(+)	putative transmembrane protein	TGME49_279100,TGRH88_000160,TGRH88_000170	OG6_147750
TGVEG_279310	TGVEG_279310-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:310,624..310,971(-)	hypothetical protein	TGGT1_279310,TGME49_279310,TGRH88_010250	OG6_492041
TGVEG_279315	TGVEG_279315-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:306,552..309,057(-)	hypothetical protein	TGGT1_279315,TGRH88_010240	OG6_491027
TGVEG_279320	TGVEG_279320-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:291,095..306,004(-)	hypothetical protein	TGGT1_279320,TGME49_279320,TGRH88_010230	OG6_139065
TGVEG_279330	TGVEG_279330-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:283,716..288,052(+)	DEAD/DEAH box helicase family protein	TGGT1_279330,TGME49_279330,TGRH88_010220	OG6_101585
TGVEG_279340	TGVEG_279340-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:281,878..282,435(-)	VMA21-like domain protein	TGGT1_279340,TGME49_279340,TGRH88_010210	OG6_174456
TGVEG_279345	TGVEG_279345-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:276,349..278,300(+)	hypothetical protein	TGGT1_279345,TGRH88_010200	OG6_489799
TGVEG_279350	TGVEG_279350-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:274,522..275,511(-)	putative transmembrane protein	TGGT1_279350,TGME49_279350,TGRH88_010190	OG6_489812
TGVEG_279355	TGVEG_279355-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:269,956..270,620(-)	hypothetical protein	TGGT1_279355,TGME49_279355,TGRH88_010180	OG6_492190
TGVEG_279360	TGVEG_279360-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:256,929..259,875(+)	putative transmembrane protein	TGGT1_279360,TGME49_279360,TGRH88_010170	OG6_179547
TGVEG_279370	TGVEG_279370-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:250,503..254,814(+)	SNARE associated Golgi protein	TGGT1_279370,TGME49_279370,TGRH88_010160	OG6_105776
TGVEG_279380	TGVEG_279380-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:242,616..247,474(+)	putative hydrolase family or acyltransferase family	TGGT1_279380,TGME49_279380,TGRH88_010150	OG6_108229
TGVEG_279390	TGVEG_279390-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:235,846..240,462(-)	putative proliferation-associated protein 2G4	TGGT1_279390,TGME49_279390,TGRH88_010140	OG6_101895
TGVEG_279400	TGVEG_279400-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:230,862..232,433(+)	putative glutaredoxin	TGGT1_279400,TGME49_279400,TGRH88_010130	OG6_100315
TGVEG_279405	TGVEG_279405-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:227,310..229,379(+)	hypothetical protein	TGGT1_279405,TGME49_279405,TGRH88_010120	OG6_491675
TGVEG_279410	TGVEG_279410-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:225,616..227,233(+)	hypothetical protein	TGGT1_279410,TGME49_279410,TGRH88_010110	OG6_490671
TGVEG_279420	TGVEG_279420-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:218,515..222,504(+)	Tsp1 domain TSP12 (precursor)	TGGT1_279420,TGME49_279420,TGRH88_010100	OG6_174459
TGVEG_279430	TGVEG_279430-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:216,543..217,246(-)	cwf18 pre-mRNA splicing factor protein	TGGT1_279430,TGME49_279430,TGRH88_010090	OG6_103244
TGVEG_279440	TGVEG_279440-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:212,565..216,328(-)	PA14 domain-containing protein	TGGT1_279440,TGME49_279440,TGRH88_010080	OG6_119366
TGVEG_279450	TGVEG_279450-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:210,607..211,989(+)	putative adenylosuccinate synthetase	TGGT1_279450,TGME49_279450,TGRH88_010070	OG6_100659
TGVEG_279460	TGVEG_279460-t26_1	Toxoplasma gondii VEG	TGVEG_chrIX:205,850..206,610(-)	Toxoplasma gondii family B protein	TGGT1_279460,TGME49_279460,TGRH88_010060	OG6_115507
TGVEG_279540	TGVEG_279540-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:2,038..8,016(-)	hypothetical protein	TGGT1_279540,TGME49_279540	OG6_489927
TGVEG_279550	TGVEG_279550-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:16,592..20,511(-)	putative transmembrane protein	TGGT1_279550,TGME49_279550	OG6_162173
TGVEG_280370	TGVEG_280370-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:534,748..537,346(+)	putative KH domain protein	TGGT1_280370,TGME49_280370,TGRH88_033070	OG6_489947
TGVEG_280380	TGVEG_280380-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:529,674..531,965(+)	poly(ADP-ribose) glycohydrolase	TGGT1_280380,TGME49_280380,TGRH88_033050	OG6_102366
TGVEG_280390	TGVEG_280390-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:509,338..528,118(+)	HEAT repeat-containing protein	TGGT1_280390,TGME49_280390,TGRH88_033040	OG6_489964
TGVEG_280400	TGVEG_280400-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:487,575..505,543(+)	Q-cell neuroblast polarisation protein	TGGT1_280400,TGME49_280400,TGRH88_033030	OG6_107418
TGVEG_280410	TGVEG_280410-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:474,198..483,726(+)	3'5'-cyclic nucleotide phosphodiesterase domain-containing protein	TGGT1_280410,TGME49_280410,TGRH88_033020	OG6_100946
TGVEG_280420	TGVEG_280420-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:459,878..470,591(-)	HEAT repeat-containing protein	TGGT1_280420,TGME49_280420,TGRH88_033010	OG6_118160
TGVEG_280430	TGVEG_280430-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:457,760..459,468(+)	ML domain protein	TGGT1_280430,TGME49_280430,TGRH88_033000	OG6_104576
TGVEG_280435	TGVEG_280435-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:449,463..455,678(-)	putative ankyrin repeat protein	TGGT1_280435,TGME49_280435,TGRH88_032990	OG6_120998
TGVEG_280440	TGVEG_280440-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:444,445..447,103(+)	putative ubiquitin conjugating enzyme E2	TGGT1_280440,TGME49_280440,TGRH88_032980	OG6_106380
TGVEG_280450	TGVEG_280450-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:437,717..442,078(-)	hypothetical protein	TGGT1_280450,TGME49_280450,TGRH88_032960	OG6_489744
TGVEG_280460	TGVEG_280460-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:431,850..435,036(+)	AP2 domain transcription factor AP2VIIa-2	TGGT1_280460,TGME49_280460,TGRH88_032950	OG6_492092
TGVEG_280465	TGVEG_280465-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:426,657..427,923(-)	hypothetical protein	TGGT1_280465,TGME49_280465,TGRH88_032940	OG6_491219
TGVEG_280470	TGVEG_280470-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:421,854..425,436(-)	AP2 domain transcription factor AP2VIIa-1	TGGT1_280470,TGME49_280470,TGRH88_032930	OG6_491188
TGVEG_280480	TGVEG_280480-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:415,561..416,478(-)	EF hand domain-containing protein	TGGT1_280480,TGME49_280480,TGRH88_032920	OG6_129985
TGVEG_280490	TGVEG_280490-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:394,770..410,529(-)	U-box domain-containing protein	TGGT1_280490,TGME49_280490,TGRH88_032910	OG6_101833
TGVEG_280500	TGVEG_280500-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:387,273..391,112(-)	inorganic anion transporter, sulfate permease (SulP) family protein	TGGT1_280500,TGME49_280500,TGRH88_032900	OG6_106724
TGVEG_280510	TGVEG_280510-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:384,738..385,175(-)	Dpy-30 motif protein	TGGT1_280510,TGME49_280510,TGRH88_032890	OG6_103538
TGVEG_280518	TGVEG_280518-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:379,969..382,508(+)	hypothetical protein	TGGT1_280518,TGME49_280518,TGRH88_032880	OG6_201696
TGVEG_280522	TGVEG_280522-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:376,764..379,718(+)	hypothetical protein	TGGT1_280522,TGME49_280522,TGRH88_032870	OG6_489802
TGVEG_280530	TGVEG_280530-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:372,855..374,036(+)	DTW domain protein	TGGT1_280530,TGME49_280530,TGRH88_032860	OG6_105506
TGVEG_280540	TGVEG_280540-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:353,929..371,426(-)	HEAT repeat-containing protein	TGGT1_280540,TGME49_280540,TGRH88_032850	OG6_490580
TGVEG_280550	TGVEG_280550-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:349,439..351,985(+)	clathrin adaptor complex small chain subfamily protein	TGGT1_280550,TGME49_280550,TGRH88_032840	OG6_101375
TGVEG_280560	TGVEG_280560-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:337,613..347,402(-)	selenide, water dikinase	TGGT1_280560,TGME49_280560,TGRH88_032830	OG6_102344
TGVEG_280570	TGVEG_280570-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:334,958..335,476(-)	SAG-related sequence SRS35A	TGGT1_280570,TGME49_280570,TGRH88_032820	OG6_224225
TGVEG_280580	TGVEG_280580-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:331,982..332,524(-)	SAG-related sequence SRS35B	TGGT1_280580,TGME49_280580,TGRH88_032810	OG6_224225
TGVEG_280590	TGVEG_280590-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:321,678..330,098(+)	hypothetical protein	TGGT1_280590,TGME49_280590,TGRH88_032800	OG6_491048
TGVEG_280600	TGVEG_280600-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:313,786..317,989(-)	putative histidyl-tRNA synthetase (HisRS)	TGGT1_280600,TGME49_280600,TGRH88_032790	OG6_100351
TGVEG_280605	TGVEG_280605-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:309,448..312,630(+)	putative transmembrane protein	TGGT1_280605,TGME49_280605,TGRH88_032780	OG6_492217
TGVEG_280610	TGVEG_280610-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:299,410..306,782(+)	signal recognition particle receptor alpha subunit	TGGT1_280610,TGME49_280610,TGRH88_032770	OG6_100631
TGVEG_280660	TGVEG_280660-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:234,397..287,956(-)	HECT-domain (ubiquitin-transferase) domain-containing protein	TGGT1_280660,TGME49_500435,TGRH88_032760	OG6_139467
TGVEG_280670	TGVEG_280670-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:230,729..233,281(+)	sugar transport protein	TGGT1_280670,TGME49_280670,TGRH88_032750	OG6_114146
TGVEG_280680	TGVEG_280680-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:228,039..229,021(+)	hypothetical protein	TGGT1_280680,TGME49_280680,TGRH88_032740	OG6_491210
TGVEG_280690	TGVEG_280690-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:218,640..226,710(+)	DNA polymerase epsilon subunit B protein	TGGT1_280690,TGME49_280690,TGRH88_032730	OG6_102104
TGVEG_280700	TGVEG_280700-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:204,504..212,098(-)	arginine decarboxylase	TGGT1_280700,TGME49_280700,TGRH88_032720	OG6_110123
TGVEG_280710	TGVEG_280710-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:196,994..201,299(-)	putative 20S proteasome subunit beta 7	TGGT1_280710,TGME49_280710,TGRH88_032710	OG6_101718
TGVEG_280720	TGVEG_280720-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:193,012..194,682(+)	CAAX protease self-immunity protein	TGGT1_280720,TGME49_280720,TGRH88_032700	OG6_490508
TGVEG_280725	TGVEG_280725-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:184,975..187,566(+)	putative transmembrane protein	TGGT1_280725,TGME49_280725,TGRH88_032690	OG6_491117
TGVEG_280730	TGVEG_280730-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:175,348..179,990(+)	putative cytosolic fe-s cluster assembling factor nbp35	TGGT1_280730,TGME49_280730,TGRH88_032670	OG6_100169
TGVEG_280740	TGVEG_280740-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:171,012..173,891(-)	signal peptidase	TGGT1_280740,TGME49_280740,TGRH88_032660	OG6_100807
TGVEG_280750	TGVEG_280750-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:163,900..165,596(+)	putative rudimentary enhancer	TGGT1_280750,TGME49_280750,TGRH88_032650	OG6_103598
TGVEG_280760	TGVEG_280760-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:157,626..159,356(-)	RUB1 conjugating enzyme	TGGT1_280760,TGME49_280760,TGRH88_032640	OG6_102346
TGVEG_280770	TGVEG_280770-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:140,793..155,571(+)	regulator of chromosome condensation (RCC1) repeat-containing protein	TGGT1_280770,TGME49_280770,TGRH88_032630	OG6_108325
TGVEG_280780	TGVEG_280780-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:131,645..138,610(+)	dihydrouridine synthase (dus) protein	TGGT1_280780,TGME49_280780,TGRH88_032620	OG6_102617
TGVEG_280790	TGVEG_280790-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:124,966..130,225(-)	phosphatidylinositol n-acetylglucosaminyltransferase	TGGT1_280790,TGME49_280790,TGRH88_032610	OG6_103823
TGVEG_280800	TGVEG_280800-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:104,803..121,042(-)	SWI2/SNF2 SRCAP/Ino80	TGGT1_280800,TGME49_280800,TGRH88_032600	OG6_101779
TGVEG_280810	TGVEG_280810-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:96,491..98,678(-)	putative transmembrane protein	TGGT1_280810,TGME49_280810,TGRH88_032590	OG6_162173
TGVEG_281370	TGVEG_281370-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,139,326..4,142,424(-)	polynucleotide adenylyltransferase	TGGT1_281370,TGME49_281370,TGRH88_037620	OG6_101058
TGVEG_281380	TGVEG_281380-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,143,969..4,148,491(+)	hypothetical protein	TGGT1_281380,TGME49_281380,TGRH88_037630	OG6_491748
TGVEG_281400A	TGVEG_281400A-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,152,196..4,168,867(+)	phosphofructokinase domain-containing protein	TGGT1_281400,TGME49_281400,TGRH88_037640	OG6_491742
TGVEG_281400B	TGVEG_281400B-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,172,659..4,175,089(+)	phosphofructokinase domain-containing protein	TGGT1_366480,TGME49_281400,TGRH88_037640	OG6_491742
TGVEG_281420	TGVEG_281420-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,177,562..4,185,491(-)	histone deacetylase HDAC1	TGGT1_281420,TGME49_281420,TGRH88_037650	OG6_100220
TGVEG_281430	TGVEG_281430-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,189,795..4,194,457(-)	putative protein kinase	TGGT1_281430,TGME49_281430,TGRH88_037660	OG6_132854
TGVEG_281440	TGVEG_281440-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,201,708..4,217,249(+)	putative transmembrane protein	TGGT1_281440,TGME49_281440,TGRH88_037670	OG6_137091
TGVEG_281450	TGVEG_281450-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,220,659..4,226,706(+)	putative cell-cycle-associated protein kinase	TGGT1_281450,TGME49_281450,TGRH88_037680	OG6_105129
TGVEG_281460	TGVEG_281460-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,228,388..4,229,644(-)	hypothetical protein	TGGT1_281460,TGME49_281460,TGRH88_037690	OG6_489974
TGVEG_281470	TGVEG_281470-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,232,920..4,234,344(+)	hypothetical protein	TGGT1_281470,TGME49_281470,TGRH88_037700	OG6_490179
TGVEG_281480	TGVEG_281480-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,236,786..4,239,293(-)	WD domain, G-beta repeat-containing protein	TGGT1_281480,TGME49_281480,TGRH88_037710	OG6_111964
TGVEG_281490	TGVEG_281490-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,240,783..4,244,569(+)	putative glutamine amidotransferase subunit pdxt	TGGT1_281490,TGME49_281490,TGRH88_037720	OG6_103407
TGVEG_281500	TGVEG_281500-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,246,296..4,248,872(-)	aminotransferase class IV	TGGT1_281500,TGME49_281500,TGRH88_037730	OG6_109057
TGVEG_281510	TGVEG_281510-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,250,661..4,256,276(+)	putative ribonuclease H1 large subunit	TGGT1_281510,TGME49_281510,TGRH88_037740	OG6_100555
TGVEG_281520	TGVEG_281520-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,258,177..4,263,185(-)	zinc finger, C3HC4 type (RING finger) domain-containing protein	TGGT1_281520,TGME49_281520,TGRH88_037750	OG6_130930
TGVEG_281530	TGVEG_281530-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,264,007..4,265,140(+)	hypothetical protein	TGME49_281530	OG6_491465
TGVEG_281545	TGVEG_281545-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,269,269..4,276,336(+)	eukaryotic initiation factor 3, gamma subunit protein	TGGT1_281545,TGME49_281545,TGRH88_037760	OG6_102534
TGVEG_281555	TGVEG_281555-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,278,406..4,279,993(-)	hypothetical protein	TGGT1_281555,TGME49_281555,TGRH88_037770	OG6_491287
TGVEG_281560	TGVEG_281560-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,284,645..4,288,221(+)	hypothetical protein	TGGT1_281560,TGME49_281560,TGRH88_037780	OG6_490981
TGVEG_281570	TGVEG_281570-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,288,861..4,294,519(-)	vacuolar sorting 9 (VPS9 domain ) protein	TGGT1_281570,TGME49_281570,TGRH88_037790	OG6_111225
TGVEG_281575	TGVEG_281575-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,294,722..4,295,865(-)	hypothetical protein	TGGT1_281575	OG6_489521
TGVEG_281580	TGVEG_281580-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,298,694..4,304,810(+)	putative PP2C	TGGT1_281580,TGME49_281580,TGRH88_037800	OG6_207364
TGVEG_281590	TGVEG_281590-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,308,085..4,308,635(+)	putative transmembrane protein	TGGT1_281590,TGME49_281590,TGRH88_037810	OG6_491484
TGVEG_281600	TGVEG_281600-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,310,105..4,311,402(+)	hypothetical protein	TGGT1_281600,TGME49_281600,TGRH88_037820	OG6_491440
TGVEG_281610	TGVEG_281610-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,312,989..4,314,255(+)	hypothetical protein	TGGT1_281610,TGME49_281610,TGRH88_037830	OG6_491953
TGVEG_281630	TGVEG_281630-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,321,648..4,327,027(+)	hydroxyacylglutathione hydrolase	TGGT1_281630,TGME49_281630,TGRH88_037850	OG6_101019
TGVEG_281640	TGVEG_281640-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,330,102..4,336,688(+)	putative transmembrane protein	TGGT1_281640,TGME49_281640,TGRH88_037860	OG6_491422
TGVEG_281650	TGVEG_281650-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,337,705..4,339,993(-)	hypothetical protein	TGGT1_281650,TGME49_281650,TGRH88_037870	OG6_492280
TGVEG_281660	TGVEG_281660-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,344,142..4,344,618(+)	hypothetical protein	TGGT1_281660,TGRH88_037880	OG6_489860
TGVEG_281675A	TGVEG_281675A-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,344,698..4,345,658(+)	putative protein kinase	TGME49_281675,TGRH88_037890	OG6_150353
TGVEG_281675B	TGVEG_281675B-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,346,930..4,350,893(+)	putative protein kinase	TGGT1_281675,TGME49_281675,TGRH88_037890	OG6_150353
TGVEG_281900	TGVEG_281900-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,354,271..4,358,804(-)	SET domain containing lysine methyltransferase KMTox	TGGT1_281900,TGME49_281900,TGRH88_037900	OG6_104413
TGVEG_281910	TGVEG_281910-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,363,331..4,364,497(+)	putative transmembrane protein	TGGT1_281910,TGME49_281910,TGRH88_037910	OG6_490707
TGVEG_281920	TGVEG_281920-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,366,486..4,370,532(-)	V-type ATPase, D subunit protein	TGGT1_281920,TGME49_281920,TGRH88_037920	OG6_101069
TGVEG_281930	TGVEG_281930-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,371,527..4,373,081(+)	SAG-related sequence SRS39	TGGT1_281930,TGME49_281930,TGRH88_037930	OG6_224214
TGVEG_281950	TGVEG_281950-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,374,809..4,377,642(-)	putative membrane protein	TGGT1_281950,TGME49_281950,TGRH88_037940	OG6_142921
TGVEG_281955	TGVEG_281955-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,379,769..4,380,955(+)	hypothetical protein	TGGT1_281955,TGRH88_037950	OG6_490066
TGVEG_281960	TGVEG_281960-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,385,060..4,388,446(-)	hypothetical protein	TGGT1_281960,TGME49_281960,TGRH88_037960	OG6_489554
TGVEG_281970	TGVEG_281970-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,392,696..4,393,999(+)	adenylate kinase superfamily protein	TGGT1_281970,TGME49_281970,TGRH88_037970	OG6_184276
TGVEG_281980	TGVEG_281980-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,396,875..4,400,081(-)	phosphatidate cytidylyltransferase	TGGT1_281980,TGME49_281980,TGRH88_037980	OG6_101561
TGVEG_281990	TGVEG_281990-t26_1	Toxoplasma gondii VEG	TGVEG_chrVIIa:4,403,373..4,405,616(+)	Nicotinamidase	TGGT1_281990,TGME49_281990,TGRH88_037990	OG6_100439
