Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Input Ortholog(s)	Ortholog Group
TGGT1_290930	TGGT1_290930-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,757,253..3,758,198(+)	Mnd1 family protein	TGME49_290930,TGRH88_015280,TGVEG_290930	OG6_103073
TGGT1_290940	TGGT1_290940-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,759,061..3,766,132(-)	EMP/nonaspanin domain family protein	TGME49_290940,TGRH88_015290,TGVEG_290940	OG6_100462
TGGT1_290950	TGGT1_290950-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,770,246..3,782,423(-)	putative clathrin heavy chain	TGME49_290950,TGRH88_015300,TGVEG_290950	OG6_101144
TGGT1_290960	TGGT1_290960-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,792,377..3,808,924(+)	pyruvate phosphate dikinase, pep/pyruvate binding domain-containing protein	TGME49_290960,TGRH88_015310,TGVEG_290960	OG6_115132
TGGT1_290970	TGGT1_290970-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,811,046..3,812,950(-)	8-amino-7-oxononanoate synthase	TGME49_290970,TGRH88_015320,TGVEG_290970	OG6_100700
TGGT1_290980	TGGT1_290980-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,815,266..3,817,238(-)	putative glycine C-acetyltransferase	TGME49_290980,TGRH88_015330,TGVEG_290980	OG6_100700
TGGT1_290990	TGGT1_290990-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,821,022..3,829,833(-)	HEAT repeat-containing protein	TGME49_290990,TGRH88_015340,TGVEG_290990	OG6_490682
TGGT1_291000	TGGT1_291000-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,837,626..3,841,934(+)	PHD-finger domain-containing protein	TGME49_291000,TGRH88_015350,TGVEG_291000	OG6_103961
TGGT1_291005	TGGT1_291005-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,844,200..3,845,170(-)	hypothetical protein	TGME49_291005,TGRH88_015360,TGVEG_291005	OG6_491641
TGGT1_291010	TGGT1_291010-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,850,359..3,851,009(-)	hypothetical protein	TGME49_291010,TGRH88_015370,TGVEG_291010	OG6_102390
TGGT1_291020	TGGT1_291020-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,855,898..3,879,295(-)	myosin head (motor domain) domain-containing protein	TGME49_291020,TGRH88_015380,TGVEG_291020	OG6_139437
TGGT1_291030	TGGT1_291030-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,883,156..3,887,979(+)	zinc finger, C3HC4 type (RING finger) domain-containing protein	TGME49_291030,TGRH88_015390,TGVEG_291030	OG6_129764
TGGT1_291040	TGGT1_291040-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,890,037..3,891,605(+)	lactate dehydrogenase LDH2	TGME49_291040,TGRH88_015400,TGVEG_291040	OG6_100601
TGGT1_291050	TGGT1_291050-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,894,686..3,903,555(+)	putative histone kinase SNF1	TGME49_291050,TGRH88_015410,TGVEG_291050	OG6_101957
TGGT1_291070	TGGT1_291070-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,907,347..3,909,315(+)	hypothetical protein	TGRH88_015420,TGVEG_291070	OG6_491149
TGGT1_291075	TGGT1_291075-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,910,401..3,914,859(+)	hypothetical protein	TGME49_500374,TGRH88_015430,TGVEG_291075	OG6_490191
TGGT1_291080	TGGT1_291080-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,916,076..3,917,860(-)	TATA-box binding protein TBP1	TGME49_291080,TGRH88_015440,TGVEG_291080	OG6_133547
TGGT1_291090	TGGT1_291090-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,921,554..3,935,307(+)	SWI2/SNF2-containing protein	TGME49_291090,TGRH88_015450,TGVEG_291090	OG6_489655
TGGT1_291120	TGGT1_291120-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,938,096..3,949,369(+)	trafficking protein mon1 subfamily protein	TGME49_291120,TGRH88_015460,TGVEG_291120	OG6_102023
TGGT1_291130	TGGT1_291130-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,952,547..3,955,821(+)	hypothetical protein	TGME49_291130,TGRH88_015470,TGVEG_291130	OG6_491792
TGGT1_291140	TGGT1_291140-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,957,969..3,969,206(+)	CCR4-Not complex component, Not1 protein	TGME49_291140,TGRH88_015480,TGVEG_291140	OG6_101511
TGGT1_291150	TGGT1_291150-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,974,122..3,979,054(+)	hypothetical protein	TGME49_291150,TGRH88_015490,TGVEG_291150	OG6_489664
TGGT1_291160	TGGT1_291160-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,995,190..3,995,854(-)	putative dynein light polypeptide 4, axonemal	TGME49_291160,TGRH88_015500,TGVEG_291160	OG6_105070
TGGT1_291170	TGGT1_291170-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:3,997,789..4,003,607(+)	hypothetical protein	TGME49_291170,TGRH88_015510,TGVEG_291170	OG6_102849
TGGT1_291180	TGGT1_291180-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,004,987..4,034,538(-)	hypothetical protein	TGME49_291180,TGRH88_015520,TGVEG_291180	OG6_129615
TGGT1_291300	TGGT1_291300-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,038,999..4,039,667(-)	putative RER1 protein	TGME49_291300,TGRH88_015530,TGVEG_291300	OG6_101272
TGGT1_291310	TGGT1_291310-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,042,933..4,045,881(-)	putative V-ATPase subunit c' proteolipid	TGME49_291310,TGRH88_015540,TGVEG_291310	OG6_102000
TGGT1_291320	TGGT1_291320-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,048,147..4,051,383(+)	hypothetical protein	TGME49_291320,TGRH88_015550,TGVEG_291320	OG6_160736
TGGT1_291330	TGGT1_291330-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,055,101..4,057,671(+)	RNA recognition motif-containing protein	TGME49_291330,TGRH88_015560,TGVEG_291330	OG6_101458
TGGT1_291340	TGGT1_291340-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,062,734..4,070,753(+)	hypothetical protein	TGME49_291340,TGRH88_015570,TGVEG_291340	OG6_490325
TGGT1_291350	TGGT1_291350-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,072,487..4,081,626(-)	hypothetical protein	TGME49_291350,TGRH88_015580,TGVEG_291350	OG6_170862
TGGT1_291590	TGGT1_291590-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,085,155..4,090,816(+)	hypothetical protein	TGME49_291590,TGRH88_015600,TGVEG_291590	OG6_490291
TGGT1_291600	TGGT1_291600-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,092,775..4,097,733(-)	gamma interferon inducible lysosomal thiol reductase (GILT) protein	TGME49_291600,TGRH88_015610,TGVEG_291600	OG6_490341
TGGT1_291620	TGGT1_291620-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,099,622..4,107,729(+)	hypothetical protein	TGME49_291620,TGRH88_015620,TGVEG_291620	OG6_489671
TGGT1_291630	TGGT1_291630-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,111,452..4,112,159(-)	hypothetical protein	TGME49_291630,TGRH88_015630,TGVEG_291630	OG6_491001
TGGT1_291640	TGGT1_291640-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,115,785..4,120,121(+)	aspartate carbamoyltransferase	TGME49_291640,TGRH88_015640,TGVEG_291640	OG6_103175
TGGT1_291650	TGGT1_291650-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,121,369..4,122,682(-)	hypothetical protein	TGME49_291650,TGRH88_015650,TGVEG_291650	OG6_223114
TGGT1_291660	TGGT1_291660-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,125,139..4,126,165(+)	hypothetical protein	TGME49_291660,TGRH88_015660,TGVEG_291660	OG6_490201
TGGT1_291670	TGGT1_291670-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,126,257..4,128,305(-)	DEAD/DEAH box helicase domain-containing protein	TGME49_291670,TGRH88_015670,TGVEG_291670	OG6_109520
TGGT1_291680	TGGT1_291680-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,131,104..4,145,209(-)	Sec23/Sec24 trunk domain-containing protein	TGME49_291680,TGRH88_015680,TGVEG_291680	OG6_100992
TGGT1_291690	TGGT1_291690-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,148,344..4,151,574(-)	hypothetical protein	TGME49_291690,TGRH88_015690,TGVEG_291690	OG6_489447
TGGT1_291800	TGGT1_291800-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,155,329..4,158,337(+)	ADP-ribosylation factor family protein	TGME49_291800,TGRH88_015700,TGVEG_291800	OG6_146119
TGGT1_291810	TGGT1_291810-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,167,333..4,170,545(+)	thioredoxin domain-containing protein	TGME49_291810,TGRH88_015710,TGVEG_291810	OG6_101215
TGGT1_291820	TGGT1_291820-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,174,342..4,181,401(-)	RNA helicase (UPF2 interacting domain) protein	TGME49_291820,TGRH88_015720,TGVEG_291820	OG6_101981
TGGT1_291830	TGGT1_291830-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,184,092..4,185,894(-)	putative DNA double-strand break repair rad50 ATPase	TGME49_291830,TGRH88_015730,TGVEG_291830	OG6_119101
TGGT1_291840	TGGT1_291840-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,186,959..4,187,902(+)	hypothetical protein	TGME49_291840,TGRH88_015740,TGVEG_291840	OG6_489484
TGGT1_291850	TGGT1_291850-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,188,261..4,188,848(-)	ribosomal protein RPS30	TGME49_291850,TGVEG_291850	OG6_101018
TGGT1_291860	TGGT1_291860-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,189,989..4,192,320(-)	HORMA domain-containing protein	TGME49_291860,TGRH88_015750,TGVEG_291860	OG6_103312
TGGT1_291880	TGGT1_291880-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,192,980..4,199,567(+)	hypothetical protein	TGME49_291880,TGRH88_015760,TGVEG_291880	OG6_491225
TGGT1_291890	TGGT1_291890-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,200,849..4,203,191(-)	microneme protein MIC1	TGME49_291890,TGRH88_015770,TGVEG_291890	OG6_149625
TGGT1_291900	TGGT1_291900-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,205,854..4,207,503(+)	Ydr279p family (RNase H2 complex component) protein	TGME49_291900,TGRH88_015780,TGVEG_291900	OG6_198582
TGGT1_291910	TGGT1_291910-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,209,282..4,210,904(-)	hypothetical protein	TGME49_291910,TGRH88_015790,TGVEG_291910	OG6_179552
TGGT1_291920	TGGT1_291920-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,211,033..4,211,613(+)	hypothetical protein	TGME49_291920,TGVEG_291920	OG6_490245
TGGT1_291930	TGGT1_291930-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,212,023..4,217,780(+)	RNA recognition motif-containing protein	TGME49_291930,TGRH88_015800,TGVEG_291930	OG6_102437
TGGT1_291940	TGGT1_291940-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,219,873..4,224,091(+)	hypothetical protein	TGME49_291940,TGRH88_015810,TGVEG_291940	OG6_491905
TGGT1_291950	TGGT1_291950-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,225,895..4,238,503(-)	RNA recognition motif-containing protein	TGME49_291950,TGRH88_015820,TGVEG_291950	OG6_101356
TGGT1_291960	TGGT1_291960-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,241,532..4,244,563(+)	rhoptry kinase family protein ROP40 (incomplete catalytic triad)	TGME49_291960,TGRH88_015830,TGVEG_291960	OG6_491887
TGGT1_291970	TGGT1_291970-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,246,213..4,246,596(-)	hypothetical protein	TGRH88_015840,TGVEG_291970	OG6_490753
TGGT1_291980	TGGT1_291980-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,247,476..4,268,188(-)	HECT-domain (ubiquitin-transferase) domain-containing protein	TGME49_291980,TGRH88_015850,TGVEG_291980	OG6_102181
TGGT1_292000	TGGT1_292000-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,272,469..4,275,549(-)	hypothetical protein	TGME49_292000,TGRH88_015860,TGVEG_292000	OG6_223182
TGGT1_292010	TGGT1_292010-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,278,558..4,280,825(-)	transcription initiation factor IIB	TGME49_292010,TGRH88_015870,TGVEG_292010	OG6_101024
TGGT1_292020	TGGT1_292020-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,285,927..4,313,392(+)	cysteine repeat modular protein CRMPB	TGME49_292020,TGRH88_015880,TGVEG_292020	OG6_134665
TGGT1_292035	TGGT1_292035-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,314,512..4,329,239(-)	hypothetical protein	TGME49_292035,TGRH88_015890,TGRH88_015900,TGVEG_292035	OG6_490140
TGGT1_292055	TGGT1_292055-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,332,594..4,340,938(-)	calcium dependent protein kinase CDPK8	TGME49_292055,TGRH88_015910,TGVEG_292055	OG6_491199
TGGT1_292070	TGGT1_292070-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,341,514..4,342,248(-)	hypothetical protein	TGRH88_015920,TGVEG_292070	OG6_491118
TGGT1_292080	TGGT1_292080-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,343,158..4,354,677(+)	leucyl-tRNA synthetase	TGME49_292080,TGRH88_015930,TGVEG_292080	OG6_101014
TGGT1_292100	TGGT1_292100-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,357,217..4,361,149(+)	putative 2-oxoisovalerate dehydrogenase subunit alpha	TGME49_292100,TGRH88_015940,TGVEG_292100	OG6_101723
TGGT1_292110	TGGT1_292110-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,363,604..4,366,961(+)	formate/nitrite transporter protein	TGME49_292110,TGRH88_015950,TGVEG_292110	OG6_105687
TGGT1_292120	TGGT1_292120-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,369,445..4,370,842(+)	membrane occupation and recognition nexus protein MORN2	TGME49_292120,TGRH88_015960,TGVEG_292120	OG6_120929
TGGT1_292130	TGGT1_292130-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,373,947..4,376,715(-)	ribosomal protein RPL13A	TGME49_292130,TGRH88_015970,TGVEG_292130	OG6_100793
TGGT1_292140	TGGT1_292140-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,379,108..4,386,009(-)	NIMA-related protein kinase NIMA1	TGME49_292140,TGRH88_015980,TGVEG_292140	OG6_104455
TGGT1_292150	TGGT1_292150-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,387,450..4,389,318(-)	hypothetical protein	TGME49_292150,TGRH88_015990,TGVEG_292150	OG6_223033
TGGT1_292160	TGGT1_292160-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,390,324..4,391,829(-)	hypothetical protein	TGME49_292160,TGRH88_016000,TGVEG_292160	OG6_102106
TGGT1_292170	TGGT1_292170-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,393,408..4,398,896(-)	putative histone lysine methyltransferase, SET	TGME49_292170,TGRH88_016010,TGVEG_292170	OG6_124161
TGGT1_292190	TGGT1_292190-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,401,858..4,407,161(-)	hypothetical protein	TGME49_292190,TGRH88_016020,TGVEG_292190	OG6_102991
TGGT1_292200	TGGT1_292200-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,409,358..4,421,259(-)	RNA recognition motif-containing protein	TGME49_292200,TGRH88_016030,TGVEG_292200	OG6_146103
TGGT1_292220	TGGT1_292220-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,423,653..4,430,460(+)	PCI domain-containing protein	TGME49_292220,TGRH88_016040,TGVEG_292220	OG6_101680
TGGT1_292235	TGGT1_292235-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,439,011..4,446,274(-)	hypothetical protein	TGME49_292235,TGRH88_016050,TGVEG_292235	OG6_101580
TGGT1_292245	TGGT1_292245-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,448,402..4,448,902(+)	hypothetical protein	TGME49_292245,TGRH88_016060,TGVEG_292245	OG6_491407
TGGT1_292250	TGGT1_292250-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,452,963..4,453,652(+)	SAG-related sequence SRS36A	TGME49_292250,TGRH88_016070	OG6_106689
TGGT1_292260	TGGT1_292260-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,456,134..4,457,222(+)	SAG-related sequence SRS36B	TGME49_292260,TGRH88_016080,TGVEG_292260	OG6_106689
TGGT1_292270	TGGT1_292270-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,459,052..4,460,140(+)	SAG-related sequence SRS36C	TGME49_292270,TGRH88_016090,TGVEG_440320	OG6_106689
TGGT1_292275	TGGT1_292275-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,463,508..4,463,900(+)	SAG-related sequence SRS36E	TGME49_292275,TGRH88_016110,TGVEG_292280	OG6_106689
TGGT1_292290	TGGT1_292290-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,464,891..4,465,373(+)	hypothetical protein	TGRH88_016120,TGVEG_292290	OG6_489724
TGGT1_292300	TGGT1_292300-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,479,652..4,484,229(-)	DNA-directed RNA polymerase III RPC8	TGME49_292300,TGRH88_016140,TGVEG_292300	OG6_105434
TGGT1_292310	TGGT1_292310-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,473,989..4,476,551(-)	RNA polymerase Rpb7, N-terminal domain-containing protein	TGME49_292310,TGRH88_016130,TGVEG_292310	OG6_101831
TGGT1_292320	TGGT1_292320-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,486,670..4,489,417(-)	hypothetical protein	TGME49_292320,TGRH88_016150,TGVEG_292320	OG6_103114
TGGT1_292325	TGGT1_292325-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,489,690..4,491,205(+)	hypothetical protein	TGME49_292325	OG6_490758
TGGT1_292330	TGGT1_292330-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,492,595..4,498,304(+)	hypothetical protein	TGME49_292330,TGRH88_016170,TGVEG_292330	OG6_171468
TGGT1_292335	TGGT1_292335-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,499,526..4,500,499(-)	hypothetical protein	TGME49_292335,TGRH88_016180,TGVEG_292335	OG6_138493
TGGT1_292340	TGGT1_292340-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,504,604..4,508,860(+)	zinc finger, C3HC4 type (RING finger) domain-containing protein	TGME49_292340,TGRH88_016190,TGVEG_292340	OG6_489767
TGGT1_292350	TGGT1_292350-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,512,014..4,512,523(+)	hypothetical protein	TGME49_292350,TGRH88_016200,TGVEG_292350	OG6_490370
TGGT1_292360	TGGT1_292360-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,513,119..4,519,781(-)	hypothetical protein	TGME49_292360,TGRH88_016210,TGVEG_292360	OG6_222978
TGGT1_292375	TGGT1_292375-t26_1	Toxoplasma gondii GT1	TGGT1_chrIX:4,523,293..4,527,953(+)	KRUF family protein	TGME49_292375,TGRH88_016220,TGRH88_016230,TGVEG_292375	OG6_114615
TGGT1_292390	TGGT1_292390-t26_1	Toxoplasma gondii GT1	AAQM03000460:77..2,512(+)	KRUF family protein	TGRH88_016260	OG6_114615
TGGT1_292920	TGGT1_292920-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:3,979..11,415(+)	putative heat shock protein 75	TGME49_292920,TGRH88_018340,TGVEG_292920	OG6_103348
TGGT1_292935	TGGT1_292935-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:12,013..20,243(-)	hypothetical protein	TGME49_292935,TGRH88_018350,TGVEG_292935	OG6_104159
TGGT1_292950	TGGT1_292950-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:22,336..28,275(-)	hypothetical protein	TGME49_292950,TGRH88_018360,TGVEG_292950	OG6_114172
TGGT1_292960	TGGT1_292960-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:31,460..35,580(-)	hypothetical protein	TGME49_292960,TGRH88_018370,TGVEG_292960	OG6_492093
TGGT1_292975	TGGT1_292975-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:37,940..54,108(-)	hypothetical protein	TGME49_292975,TGRH88_018380,TGVEG_292975	OG6_179550
TGGT1_293000	TGGT1_293000-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:58,977..74,026(+)	3'5'-cyclic nucleotide phosphodiesterase domain-containing protein	TGME49_293000,TGRH88_018390,TGVEG_293000	OG6_103870
TGGT1_293010	TGGT1_293010-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:78,061..79,499(+)	hypothetical protein	TGME49_293010,TGRH88_018400,TGVEG_293010	OG6_490657
TGGT1_293020	TGGT1_293020-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:81,789..83,660(+)	hypothetical protein	TGRH88_018410,TGVEG_293020	OG6_490904
TGGT1_293030	TGGT1_293030-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:83,802..90,758(+)	hypothetical protein	TGME49_500290,TGRH88_018420,TGVEG_293030	OG6_491089
TGGT1_293040	TGGT1_293040-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:94,058..94,936(-)	hypothetical protein	TGME49_293040,TGRH88_018430,TGVEG_293040	OG6_492328
TGGT1_293050	TGGT1_293050-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:95,128..96,930(-)	sybindin family protein	TGME49_293050,TGRH88_018440,TGVEG_293050	OG6_102399
TGGT1_293060	TGGT1_293060-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:99,024..107,884(+)	SPRY domain-containing protein	TGME49_293060,TGRH88_018450,TGVEG_293060	OG6_142720
TGGT1_293170	TGGT1_293170-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:111,048..121,227(-)	hypothetical protein	TGME49_293170,TGRH88_018460,TGVEG_293170	OG6_491769
TGGT1_293180	TGGT1_293180-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:124,576..129,868(-)	NADP-specific glutamate dehydrogenase	TGME49_293180,TGRH88_018470,TGVEG_293180	OG6_100455
TGGT1_293190	TGGT1_293190-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:133,494..141,236(+)	endonuclease/exonuclease/phosphatase family protein	TGME49_293190,TGRH88_018480,TGVEG_293190	OG6_124640
TGGT1_293200	TGGT1_293200-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:144,300..147,612(+)	hypothetical protein	TGME49_293200,TGRH88_018490,TGVEG_293200	OG6_105066
TGGT1_293210	TGGT1_293210-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:150,378..150,776(+)	hypothetical protein	TGRH88_018500,TGVEG_293210	OG6_489464
TGGT1_293220	TGGT1_293220-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:151,541..159,618(+)	DHHC zinc finger domain-containing protein	TGME49_293220,TGRH88_018510,TGVEG_293220A,TGVEG_293220B	OG6_104740
TGGT1_293230	TGGT1_293230-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:161,483..167,785(-)	hypothetical protein	TGME49_293230,TGRH88_018520,TGVEG_293230	OG6_159573
TGGT1_293240	TGGT1_293240-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:172,239..176,098(+)	triacylglycerol lipase	TGME49_293240,TGRH88_018530,TGVEG_293240	OG6_145232
TGGT1_293250	TGGT1_293250-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:181,153..185,472(+)	hypothetical protein	TGME49_293250,TGRH88_018540,TGVEG_293250	OG6_489438
TGGT1_293252	TGGT1_293252-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:188,294..191,094(-)	hypothetical protein	TGME49_293252,TGRH88_018550,TGVEG_293252	OG6_489785
TGGT1_293254	TGGT1_293254-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:189,028..190,451(+)	hypothetical protein	TGVEG_293254	OG6r21_105673
TGGT1_293256	TGGT1_293256-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:190,979..191,869(+)	hypothetical protein	TGVEG_293256	OG6r21_105924
TGGT1_293258	TGGT1_293258-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:196,156..201,520(+)	hypothetical protein	TGME49_293258,TGRH88_018560,TGVEG_293258	OG6_490475
TGGT1_293260	TGGT1_293260-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:205,808..209,644(+)	ATPase/histidine kinase/DNA gyrase B/HSP90 domain-containing protein	TGME49_293260,TGRH88_018570,TGVEG_293260	OG6_179555
TGGT1_293270	TGGT1_293270-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:210,138..210,653(+)	hypothetical protein	TGRH88_018580,TGVEG_293270	OG6_490783
TGGT1_293280	TGGT1_293280-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:214,410..222,128(-)	cyclin protein	TGME49_293280,TGRH88_018590,TGVEG_293280	OG6_491721
TGGT1_293290	TGGT1_293290-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:223,848..224,734(+)	hypothetical protein	TGRH88_018600,TGVEG_293290	OG6_490649
TGGT1_293300	TGGT1_293300-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:227,131..228,897(+)	Yip1 domain-containing protein	TGME49_293300,TGRH88_018610,TGVEG_293300	OG6_101326
TGGT1_293310	TGGT1_293310-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:230,621..230,986(-)	putative ribosomal protein L20	TGME49_293310,TGRH88_018620,TGVEG_293310	OG6_101985
TGGT1_293320	TGGT1_293320-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:232,486..245,499(+)	hypothetical protein	TGME49_293320,TGRH88_018630,TGVEG_293320	OG6_491399
TGGT1_293330	TGGT1_293330-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:248,030..252,622(+)	hypothetical protein	TGME49_293330,TGRH88_018640,TGVEG_293330	OG6_489934
TGGT1_293340	TGGT1_293340-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:253,878..256,712(-)	putative ran binding family protein 1	TGME49_293340,TGRH88_018650,TGVEG_293340	OG6_101736
TGGT1_293350	TGGT1_293350-t26_1	Toxoplasma gondii GT1	TGGT1_chrIa:258,442..261,343(+)	mitochondrial carrier superfamily protein	TGME49_293350,TGRH88_018660,TGVEG_293350	OG6_104304
