Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Input Ortholog(s)	Ortholog Group
TGRH88_073080	TGRH88_073080_t1	Toxoplasma gondii RH-88	CM023089:4,586,290..4,586,987(+)	unspecified product	TGGT1_256035,TGME49_256035,TGVEG_256035	OG6_182188
TGRH88_073090	TGRH88_073090_t1	Toxoplasma gondii RH-88	CM023089:4,587,052..4,588,671(+)	unspecified product	TGME49_500129	OG6_107702
TGRH88_073100	TGRH88_073100_t1	Toxoplasma gondii RH-88	CM023089:4,589,639..4,591,197(-)	unspecified product	TGGT1_256030,TGME49_256030,TGVEG_256030	OG6_119680
TGRH88_073110	TGRH88_073110_t1	Toxoplasma gondii RH-88	CM023089:4,592,325..4,594,652(+)	SPEF1 family protein	TGGT1_256025,TGME49_256025,TGVEG_256025	OG6_103412
TGRH88_073120	TGRH88_073120_t1	Toxoplasma gondii RH-88	CM023089:4,594,926..4,599,639(-)	putative EFHC1	TGGT1_256020,TGME49_256020,TGVEG_256020	OG6_101134
TGRH88_073130	TGRH88_073130_t1	Toxoplasma gondii RH-88	CM023089:4,602,467..4,604,497(-)	unspecified product	TGGT1_256010,TGME49_256010,TGVEG_256010	OG6_146168
TGRH88_073140	TGRH88_073140_t1	Toxoplasma gondii RH-88	CM023089:4,607,048..4,607,719(-)	endoplasmic reticulum retention receptor	TGGT1_256000,TGME49_256000,TGVEG_256000	OG6_101087
TGRH88_073150	TGRH88_073150_t1	Toxoplasma gondii RH-88	CM023089:4,609,910..4,610,371(-)	unspecified product	TGGT1_255990,TGVEG_255990	OG6_492125
TGRH88_073160	TGRH88_073160_t1	Toxoplasma gondii RH-88	CM023089:4,610,621..4,618,108(+)	unspecified product	TGGT1_255980,TGME49_255980,TGVEG_255980	OG6_141850
TGRH88_073170	TGRH88_073170_t1	Toxoplasma gondii RH-88	CM023089:4,622,034..4,636,787(+)	histone lysine methyltransferase SET/SUV39	TGGT1_255970,TGME49_255970,TGVEG_255970	OG6_100876
TGRH88_073180	TGRH88_073180_t1	Toxoplasma gondii RH-88	CM023089:4,638,597..4,648,766(-)	unspecified product	TGGT1_255960,TGME49_255960,TGVEG_255960	OG6_489618
TGRH88_073190	TGRH88_073190_t1	Toxoplasma gondii RH-88	CM023089:4,651,782..4,652,744(+)	unspecified product	TGGT1_255940,TGME49_255940,TGVEG_255940	OG6_103160
TGRH88_073200	TGRH88_073200_t1	Toxoplasma gondii RH-88	CM023089:4,652,992..4,654,517(+)	unspecified product	TGGT1_255930,TGME49_255930,TGVEG_255930	OG6_490364
TGRH88_073210	TGRH88_073210_t1	Toxoplasma gondii RH-88	CM023089:4,657,417..4,661,171(+)	putative GINS complex subunit Psf3	TGGT1_255920,TGME49_255920,TGVEG_255920	OG6_136404
TGRH88_073220	TGRH88_073220_t1	Toxoplasma gondii RH-88	CM023089:4,663,081..4,666,742(-)	putative PfMNL-2 CISD1 family iron-sulfur protein	TGGT1_255910,TGME49_255910,TGVEG_255910	OG6_151815
TGRH88_073230	TGRH88_073230_t1	Toxoplasma gondii RH-88	CM023089:4,668,657..4,670,382(-)	putative Bax inhibitor-1	TGGT1_255900,TGME49_255900,TGVEG_255900	OG6_103839
TGRH88_073240	TGRH88_073240_t1	Toxoplasma gondii RH-88	CM023089:4,672,132..4,674,276(-)	unspecified product	TGGT1_255895,TGME49_255895,TGVEG_255895	OG6_491564
TGRH88_073250	TGRH88_073250_t1	Toxoplasma gondii RH-88	CM023089:4,677,485..4,687,137(-)	pyridine nucleotide-disulfide oxidoreductase domain-containing protein	TGGT1_255890,TGME49_255890,TGVEG_255890	OG6_100481
TGRH88_073260	TGRH88_073260_t1	Toxoplasma gondii RH-88	CM023089:4,689,289..4,702,228(+)	unspecified product	TGGT1_255880,TGME49_255880,TGVEG_255880	OG6_134686
TGRH88_073270	TGRH88_073270_t1	Toxoplasma gondii RH-88	CM023089:4,704,459..4,706,996(+)	WD domain, G-beta repeat-containing protein	TGGT1_255870,TGME49_255870,TGVEG_255870	OG6_102214
TGRH88_073280	TGRH88_073280_t1	Toxoplasma gondii RH-88	CM023089:4,710,249..4,724,400(-)	unspecified product	TGGT1_255740,TGGT1_255860,TGME49_500107,TGME49_500276,TGVEG_255740,TGVEG_439910	OG6_156362
TGRH88_073290	TGRH88_073290_t1	Toxoplasma gondii RH-88	CM023089:4,728,289..4,730,191(+)	unspecified product	TGGT1_255730,TGME49_255730,TGVEG_255730	OG6_224212
TGRH88_073300	TGRH88_073300_t1	Toxoplasma gondii RH-88	CM023089:4,732,129..4,733,505(-)	unspecified product	TGGT1_255720,TGME49_255720,TGVEG_255720	OG6_102602
TGRH88_073310	TGRH88_073310_t1	Toxoplasma gondii RH-88	CM023089:4,734,315..4,736,286(+)	unspecified product	TGGT1_255715,TGME49_255715,TGVEG_255715	OG6_134351
TGRH88_073320	TGRH88_073320_t1	Toxoplasma gondii RH-88	CM023089:4,736,961..4,742,190(-)	ULK kinase	TGGT1_255710,TGME49_255710,TGVEG_255710	OG6_491503
TGRH88_073330	TGRH88_073330_t1	Toxoplasma gondii RH-88	CM023089:4,744,312..4,758,527(-)	unspecified product	TGGT1_255700,TGME49_255700,TGVEG_255700	OG6_490655
TGRH88_073340	TGRH88_073340_t1	Toxoplasma gondii RH-88	CM023089:4,762,192..4,762,725(+)	unspecified product	TGGT1_357300,TGME49_500052	OG6r21_106169
TGRH88_073350	TGRH88_073350_t1	Toxoplasma gondii RH-88	CM023089:4,765,737..4,768,193(-)	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase domain-containing protein	TGGT1_255690,TGME49_255690,TGVEG_255690	OG6_105913
TGRH88_073360	TGRH88_073360_t1	Toxoplasma gondii RH-88	CM023089:4,770,377..4,772,369(-)	YbaK/proline-tRNA ligase associated domain-containing protein	TGGT1_255680,TGME49_255680,TGVEG_255680	OG6_108392
TGRH88_073370	TGRH88_073370_t1	Toxoplasma gondii RH-88	CM023089:4,773,955..4,780,171(+)	methyltransferase domain-containing protein	TGGT1_255670,TGME49_255670,TGVEG_255670A,TGVEG_255670B	OG6_100787
TGRH88_073380	TGRH88_073380_t1	Toxoplasma gondii RH-88	CM023089:4,781,643..4,782,409(-)	EF hand domain-containing protein	TGGT1_255660,TGME49_255660,TGVEG_255660	OG6_127054
TGRH88_073390	TGRH88_073390_t1	Toxoplasma gondii RH-88	CM023089:4,784,733..4,790,296(+)	DHHC zinc finger domain-containing protein	TGGT1_255650,TGME49_255650,TGVEG_255650	OG6_103790
TGRH88_073400	TGRH88_073400_t1	Toxoplasma gondii RH-88	CM023089:4,791,802..4,797,247(-)	unspecified product	TGGT1_255635,TGME49_255635,TGVEG_255635	OG6_103019
TGRH88_073410	TGRH88_073410_t1	Toxoplasma gondii RH-88	CM023089:4,801,859..4,806,744(+)	B9-C2 domain-containing protein	TGGT1_255620,TGME49_255620,TGVEG_255620	OG6_104502
TGRH88_073420	TGRH88_073420_t1	Toxoplasma gondii RH-88	CM023089:4,808,225..4,813,721(-)	ankyrin repeat-containing protein	TGGT1_255510,TGME49_255510,TGVEG_255510	OG6_122785
TGRH88_073430	TGRH88_073430_t1	Toxoplasma gondii RH-88	CM023089:4,815,857..4,819,354(+)	unspecified product	TGGT1_255500,TGME49_255500,TGVEG_255500	OG6_103950
TGRH88_073440	TGRH88_073440_t1	Toxoplasma gondii RH-88	CM023089:4,820,914..4,821,831(-)	unspecified product	TGGT1_255490,TGME49_255490,TGVEG_255490	OG6_490993
TGRH88_073450	TGRH88_073450_t1	Toxoplasma gondii RH-88	CM023089:4,823,811..4,825,951(+)	thioredoxin domain-containing protein	TGGT1_255480,TGME49_255480,TGVEG_255480	OG6_162048
TGRH88_073460	TGRH88_073460_t1	Toxoplasma gondii RH-88	CM023089:4,828,310..4,837,698(+)	unspecified product	TGGT1_255470,TGME49_255470,TGVEG_255470	OG6_101542
TGRH88_073470	TGRH88_073470_t1	Toxoplasma gondii RH-88	CM023089:4,837,762..4,844,807(-)	EGF family domain-containing protein	TGGT1_321800,TGME49_255460,TGVEG_321800	OG6_208173
TGRH88_073480	TGRH88_073480_t1	Toxoplasma gondii RH-88	CM023089:4,849,579..4,854,693(+)	unspecified product	TGGT1_255450,TGME49_255450,TGVEG_255450	OG6_490729
TGRH88_073490	TGRH88_073490_t1	Toxoplasma gondii RH-88	CM023089:4,858,355..4,860,762(+)	unspecified product	TGGT1_255440,TGME49_255440,TGVEG_255440	OG6_491849
TGRH88_073500	TGRH88_073500_t1	Toxoplasma gondii RH-88	CM023089:4,861,835..4,867,948(-)	Rad9 protein	TGGT1_255430,TGME49_255430,TGVEG_255430	OG6_171346
TGRH88_073510	TGRH88_073510_t1	Toxoplasma gondii RH-88	CM023089:4,870,470..4,872,202(-)	unspecified product	TGGT1_255420,TGME49_255420,TGVEG_255420	OG6_223050
TGRH88_073520	TGRH88_073520_t1	Toxoplasma gondii RH-88	CM023089:4,875,553..4,877,244(-)	unspecified product	TGGT1_255410,TGME49_255410,TGVEG_255410	OG6_146149
TGRH88_073530	TGRH88_073530_t1	Toxoplasma gondii RH-88	CM023089:4,881,234..4,883,442(+)	unspecified product	TGGT1_255400,TGME49_255400,TGVEG_255400	OG6_156385
TGRH88_073540	TGRH88_073540_t1	Toxoplasma gondii RH-88	CM023089:4,886,813..4,902,809(+)	HEAT repeat-containing protein	TGGT1_255390,TGME49_255390,TGVEG_255390	OG6_491255
TGRH88_073550	TGRH88_073550_t1	Toxoplasma gondii RH-88	CM023089:4,904,228..4,905,080(-)	unspecified product	TGGT1_255380,TGME49_255380,TGVEG_255380	OG6_491886
TGRH88_073560	TGRH88_073560_t1	Toxoplasma gondii RH-88	CM023089:4,906,236..4,907,854(-)	putative TIC20	TGGT1_255370,TGME49_255370,TGVEG_255370	OG6_127492
TGRH88_073570	TGRH88_073570_t1	Toxoplasma gondii RH-88	CM023089:4,911,960..4,913,116(+)	unspecified product	TGGT1_255360,TGME49_255360,TGVEG_255360	OG6_171400
TGRH88_073580	TGRH88_073580_t1	Toxoplasma gondii RH-88	CM023089:4,913,227..4,921,022(-)	putative ATPase	TGGT1_255350,TGME49_255350,TGVEG_255350	OG6_109524
TGRH88_073590	TGRH88_073590_t1	Toxoplasma gondii RH-88	CM023089:4,922,244..4,930,193(+)	tetratricopeptide repeat-containing protein	TGGT1_255340,TGME49_255340,TGVEG_255340	OG6_223049
TGRH88_073600	TGRH88_073600_t1	Toxoplasma gondii RH-88	CM023089:4,932,511..4,934,161(+)	unspecified product	TGGT1_255330,TGME49_255330,TGVEG_255330	OG6_133072
TGRH88_073610	TGRH88_073610_t1	Toxoplasma gondii RH-88	CM023089:4,935,356..4,937,860(-)	mRNA turnover 4 (MRT4) family protein	TGGT1_255320,TGME49_255320,TGVEG_255320	OG6_102229
TGRH88_073620	TGRH88_073620_t1	Toxoplasma gondii RH-88	CM023089:4,942,506..4,945,139(+)	zinc finger (CCCH type) motif-containing protein	TGGT1_255310,TGME49_255310,TGVEG_255310	OG6_156387
TGRH88_073630	TGRH88_073630_t1	Toxoplasma gondii RH-88	CM023089:4,950,730..4,952,349(+)	unspecified product	TGGT1_255300,TGME49_255300,TGVEG_255300	OG6_489604
TGRH88_073640	TGRH88_073640_t1	Toxoplasma gondii RH-88	CM023089:4,952,898..4,960,073(+)	unspecified product	TGGT1_255300,TGME49_255300,TGVEG_255300	OG6_489604
TGRH88_073650	TGRH88_073650_t1	Toxoplasma gondii RH-88	CM023089:4,962,087..4,970,391(-)	unspecified product	TGGT1_255290,TGME49_500330,TGVEG_255290	OG6_489362
TGRH88_073660	TGRH88_073660_t1	Toxoplasma gondii RH-88	CM023089:4,971,101..4,973,040(-)	unspecified product	TGGT1_255280,TGVEG_255280	OG6_131584
TGRH88_073670	TGRH88_073670_t1	Toxoplasma gondii RH-88	CM023089:4,976,663..4,977,616(-)	unspecified product	TGGT1_255270,TGME49_255270,TGVEG_255270	OG6_103592
TGRH88_073680	TGRH88_073680_t1	Toxoplasma gondii RH-88	CM023089:4,982,244..4,986,712(+)	apical membrane antigen AMA1	TGGT1_255260,TGME49_255260,TGVEG_255260	OG6_223048
TGRH88_073690	TGRH88_073690_t1	Toxoplasma gondii RH-88	CM023089:4,988,919..4,998,164(-)	putative tRNA (cytosine(34)-C(5))-methyltransferase	TGGT1_255250,TGME49_255250,TGVEG_255250	OG6_101428
TGRH88_073700	TGRH88_073700_t1	Toxoplasma gondii RH-88	CM023089:4,999,309..4,999,578(+)	unspecified product	TGGT1_255245,TGME49_255245,TGVEG_255245	OG6_145313
TGRH88_073710	TGRH88_073710_t1	Toxoplasma gondii RH-88	CM023089:5,002,886..5,017,325(-)	unspecified product	TGGT1_255240,TGME49_255240,TGVEG_255240	OG6_223047
TGRH88_073720	TGRH88_073720_t1	Toxoplasma gondii RH-88	CM023089:5,020,456..5,027,858(-)	AP2 domain transcription factor AP2VIIb-3	TGGT1_255220,TGME49_255220,TGVEG_255220	OG6_491655
TGRH88_073730	TGRH88_073730_t1	Toxoplasma gondii RH-88	CM023089:5,032,403..5,042,005(+)	ATPase, AAA family protein	TGGT1_255210,TGGT1_462968,TGME49_500389,TGVEG_255210	OG6_103617
TGRH88_073740	TGRH88_073740_t1	Toxoplasma gondii RH-88	CM023089:5,042,722..5,046,290(-)	putative Radial spoke head protein 9	TGGT1_255200,TGME49_255200,TGVEG_255200	OG6_104080
TGRH88_073750	TGRH88_073750_t1	Toxoplasma gondii RH-88	CM023089:5,047,856..5,050,481(+)	unspecified product	TGGT1_255195,TGME49_255195,TGVEG_255195	OG6_491698
TGRH88_073760	TGRH88_073760_t1	Toxoplasma gondii RH-88	CM023089:5,051,604..5,059,540(+)	myosin C	TGGT1_255190,TGME49_255190,TGVEG_255190	OG6_100187
TGRH88_073770	TGRH88_073770_t1	Toxoplasma gondii RH-88	CM023089:5,061,858..5,081,220(-)	ubiquitin carboxyl-terminal hydrolase	TGGT1_255180,TGME49_255180,TGVEG_255180	OG6_104835
TGRH88_073780	TGRH88_073780_t1	Toxoplasma gondii RH-88	CM023089:5,084,929..5,085,705(+)	unspecified product	TGME49_500352	OG6_367949
TGRH88_073790	TGRH88_073790_t1	Toxoplasma gondii RH-88	CM023089:5,091,114..5,095,262(-)	unspecified product	TGGT1_255170,TGME49_255170,TGVEG_255170	OG6_489600
TGRH88_073800	TGRH88_073800_t1	Toxoplasma gondii RH-88	CM023089:5,098,336..5,111,482(+)	unspecified product	TGME49_255160	OG6_489397
TGRH88_073810	TGRH88_073810_t1	Toxoplasma gondii RH-88	CM023089:5,116,206..5,118,661(-)	zinc finger (CCCH type) motif-containing protein	TGGT1_228990,TGME49_228990,TGVEG_228990	OG6_101179
TGRH88_073820	TGRH88_073820_t1	Toxoplasma gondii RH-88	CM023089:5,121,965..5,125,702(-)	kelch repeat-containing protein	TGGT1_229000,TGME49_229000,TGVEG_229000	OG6_170516
TGRH88_073830	TGRH88_073830_t1	Toxoplasma gondii RH-88	CM023089:5,126,309..5,127,313(+)	unspecified product	TGGT1_229005,TGME49_229005,TGVEG_229005	OG6_489405
TGRH88_073840	TGRH88_073840_t1	Toxoplasma gondii RH-88	CM023089:5,129,635..5,136,912(+)	rhoptry neck protein RON4	TGGT1_229010,TGME49_229010,TGVEG_229010	OG6_491330
TGRH88_073850	TGRH88_073850_t1	Toxoplasma gondii RH-88	CM023089:5,136,938..5,145,223(-)	putative cell-cycle-associated protein kinase CDK	TGGT1_229020,TGME49_229020,TGVEG_229020	OG6_160728
TGRH88_073860	TGRH88_073860_t1	Toxoplasma gondii RH-88	CM023089:5,148,384..5,153,162(+)	unspecified product	TGGT1_229030,TGME49_229030,TGVEG_229030A,TGVEG_229030B	OG6_137524
TGRH88_073870	TGRH88_073870_t1	Toxoplasma gondii RH-88	CM023089:5,154,680..5,159,734(-)	MaoC family domain-containing protein	TGGT1_229140,TGME49_229140,TGVEG_229140	OG6_101391
TGRH88_073880	TGRH88_073880_t1	Toxoplasma gondii RH-88	CM023089:5,162,200..5,167,160(-)	transporter, major facilitator family protein	TGGT1_229150,TGME49_229150,TGVEG_229150	OG6_100970
TGRH88_073890	TGRH88_073890_t1	Toxoplasma gondii RH-88	CM023089:5,168,778..5,171,601(+)	DHHC zinc finger domain-containing protein	TGGT1_229160,TGME49_229160,TGVEG_229160	OG6_119635
TGRH88_073900	TGRH88_073900_t1	Toxoplasma gondii RH-88	CM023089:5,176,671..5,181,078(+)	formate/nitrite transporter protein	TGGT1_229170,TGME49_229170,TGVEG_229170	OG6_105687
TGRH88_073910	TGRH88_073910_t1	Toxoplasma gondii RH-88	CM023089:5,183,026..5,192,983(-)	HEAT repeat-containing protein	TGGT1_229180,TGME49_229180,TGVEG_229180	OG6_101397
TGRH88_073920	TGRH88_073920_t1	Toxoplasma gondii RH-88	CM023089:5,199,595..5,199,942(-)	unspecified product	TGGT1_229190,TGME49_229190,TGVEG_229190	OG6_490098
TGRH88_073930	TGRH88_073930_t1	Toxoplasma gondii RH-88	CM023089:5,199,958..5,202,006(+)	unspecified product	TGGT1_229200,TGME49_229200,TGVEG_229200	OG6_492058
TGRH88_073940	TGRH88_073940_t1	Toxoplasma gondii RH-88	CM023089:5,203,524..5,207,226(-)	putative small nuclear ribonucleoprotein polypeptide A'	TGGT1_229210,TGME49_229210,TGVEG_229210	OG6_102567
TGRH88_073950	TGRH88_073950_t1	Toxoplasma gondii RH-88	CM023089:5,210,843..5,211,274(-)	unspecified product	TGGT1_229220,TGME49_229220,TGVEG_229220	OG6_222968
TGRH88_073960	TGRH88_073960_t1	Toxoplasma gondii RH-88	CM023089:5,213,714..5,214,661(+)	unspecified product	TGGT1_229230,TGME49_229230,TGVEG_229230	OG6_491695
TGRH88_073970	TGRH88_073970_t1	Toxoplasma gondii RH-88	CM023089:5,216,859..5,217,671(+)	unspecified product	TGGT1_229240,TGME49_229240,TGVEG_229240	OG6_491618
TGRH88_073980	TGRH88_073980_t1	Toxoplasma gondii RH-88	CM023089:5,218,666..5,220,128(-)	ribosomal protein RPL28	TGGT1_229250A,TGGT1_229250B,TGME49_229250,TGVEG_229250A,TGVEG_229250B	OG6_102892
TGRH88_073990	TGRH88_073990_t1	Toxoplasma gondii RH-88	CM023089:5,223,332..5,233,714(-)	unspecified product	TGGT1_229260,TGME49_229260,TGVEG_229260	OG6_490338
TGRH88_074000	TGRH88_074000_t1	Toxoplasma gondii RH-88	CM023089:5,236,734..5,237,372(+)	unspecified product	TGGT1_229270,TGME49_229270,TGVEG_229270	OG6_223178
TGRH88_074010	TGRH88_074010_t1	Toxoplasma gondii RH-88	CM023089:5,240,139..5,242,268(+)	unspecified product	TGGT1_229280,TGME49_229280,TGVEG_229280	OG6_491807
TGRH88_074020	TGRH88_074020_t1	Toxoplasma gondii RH-88	CM023089:5,243,843..5,252,974(-)	kelch repeat-containing protein	TGGT1_229290,TGME49_229290,TGVEG_229290	OG6_103804
TGRH88_074030	TGRH88_074030_t1	Toxoplasma gondii RH-88	CM023089:5,253,602..5,254,645(-)	unspecified product	TGGT1_229300,TGME49_229300,TGVEG_229300	OG6_491137
TGRH88_074040	TGRH88_074040_t1	Toxoplasma gondii RH-88	CM023089:5,254,708..5,273,020(+)	mediator complex subunit MED14	TGGT1_229310,TGME49_229310,TGVEG_229310	OG6_490711
TGRH88_074050	TGRH88_074050_t1	Toxoplasma gondii RH-88	CM023089:5,274,291..5,275,235(-)	Cof family hydrolase subfamily protein	TGGT1_229320,TGME49_229320,TGVEG_229320	OG6_101515
TGRH88_074060	TGRH88_074060_t1	Toxoplasma gondii RH-88	CM023089:5,276,715..5,277,716(-)	Cof family hydrolase subfamily protein	TGGT1_229330,TGME49_229330,TGVEG_229330	OG6_101515
TGRH88_074070	TGRH88_074070_t1	Toxoplasma gondii RH-88	CM023089:5,280,090..5,290,788(-)	unspecified product	TGGT1_229340,TGME49_229340,TGVEG_229340	OG6_489635
TGRH88_074080	TGRH88_074080_t1	Toxoplasma gondii RH-88	CM023089:5,293,664..5,304,657(-)	HEAT repeat-containing protein	TGGT1_229350,TGME49_229350,TGVEG_229350A,TGVEG_229350B	OG6_223132
TGRH88_074090	TGRH88_074090_t1	Toxoplasma gondii RH-88	CM023089:5,307,585..5,311,818(-)	transaldolase	TGGT1_229360,TGME49_229360,TGVEG_229360,TGVEG_439880	OG6_101088
TGRH88_074100	TGRH88_074100_t1	Toxoplasma gondii RH-88	CM023089:5,316,433..5,324,259(+)	AP2 domain transcription factor AP2VIII-1	TGGT1_229370,TGME49_229370,TGVEG_229370	OG6_489857
TGRH88_074110	TGRH88_074110_t1	Toxoplasma gondii RH-88	CM023089:5,327,873..5,332,617(+)	unspecified product	TGGT1_229380,TGME49_229380,TGVEG_229380	OG6_111217
TGRH88_074120	TGRH88_074120_t1	Toxoplasma gondii RH-88	CM023089:5,335,077..5,337,971(+)	unspecified product	TGGT1_229390,TGME49_229390,TGVEG_229390	OG6_223133
TGRH88_074130	TGRH88_074130_t1	Toxoplasma gondii RH-88	CM023089:5,339,444..5,352,776(-)	3'5'-cyclic nucleotide phosphodiesterase domain-containing protein	TGGT1_229405,TGME49_229405,TGVEG_229405	OG6_100782
TGRH88_074140	TGRH88_074140_t1	Toxoplasma gondii RH-88	CM023089:5,355,633..5,356,624(-)	putative cytochrome c	TGGT1_229420,TGME49_229420,TGVEG_229420	OG6_139429
TGRH88_074150	TGRH88_074150_t1	Toxoplasma gondii RH-88	CM023089:5,359,144..5,368,318(-)	zinc finger, C3HC4 type (RING finger) domain-containing protein	TGGT1_229440,TGME49_229440,TGVEG_229440	OG6_105132
TGRH88_074160	TGRH88_074160_t1	Toxoplasma gondii RH-88	CM023089:5,371,452..5,372,682(-)	unspecified product	TGGT1_229450,TGME49_229450,TGVEG_229450	OG6_223034
TGRH88_074170	TGRH88_074170_t1	Toxoplasma gondii RH-88	CM023089:5,382,523..5,390,602(+)	SWI2/SNF2-containing protein	TGGT1_229460,TGME49_229460,TGVEG_229460	OG6_103309
TGRH88_074180	TGRH88_074180_t1	Toxoplasma gondii RH-88	CM023089:5,393,946..5,397,486(+)	unspecified product	TGGT1_229470,TGME49_229470,TGVEG_229470	OG6_490618
TGRH88_074190	TGRH88_074190_t1	Toxoplasma gondii RH-88	CM023089:5,400,416..5,402,956(-)	putative calcium binding protein precursor	TGGT1_229480,TGME49_229480,TGVEG_229480	OG6_105526
TGRH88_074200	TGRH88_074200_t1	Toxoplasma gondii RH-88	CM023089:5,406,237..5,413,322(+)	tetratricopeptide repeat-containing protein	TGGT1_229490,TGME49_229490,TGVEG_229490	OG6_119527
TGRH88_074210	TGRH88_074210_t1	Toxoplasma gondii RH-88	CM023089:5,416,762..5,418,155(+)	unspecified product	TGGT1_229500,TGME49_229500,TGVEG_229500	OG6_179337
TGRH88_074220	TGRH88_074220_t1	Toxoplasma gondii RH-88	CM023089:5,420,086..5,429,787(-)	unspecified product	TGGT1_229620,TGME49_229620,TGVEG_229620	OG6_139485
TGRH88_074230	TGRH88_074230_t1	Toxoplasma gondii RH-88	CM023089:5,434,025..5,453,415(+)	eIF2 kinase IF2K-A (incomplete catalytic triad)	TGGT1_229630,TGME49_229630,TGVEG_229630	OG6_132980
TGRH88_074240	TGRH88_074240_t1	Toxoplasma gondii RH-88	CM023089:5,459,034..5,466,829(+)	unspecified product	TGGT1_229640,TGME49_229640,TGVEG_229640	OG6_105519
TGRH88_074250	TGRH88_074250_t1	Toxoplasma gondii RH-88	CM023089:5,469,545..5,475,100(-)	josephin protein	TGGT1_229650,TGME49_229650,TGVEG_229650	OG6_104644
TGRH88_074260	TGRH88_074260_t1	Toxoplasma gondii RH-88	CM023089:5,478,806..5,479,351(-)	unspecified product	TGGT1_229660,TGME49_229660,TGVEG_229660	OG6_490833
TGRH88_074270	TGRH88_074270_t1	Toxoplasma gondii RH-88	CM023089:5,479,557..5,482,463(+)	ribosomal protein RPS23	TGGT1_229670,TGME49_229670,TGVEG_229670	OG6_100935
TGRH88_074280	TGRH88_074280_t1	Toxoplasma gondii RH-88	CM023089:5,484,702..5,485,184(-)	unspecified product	TGGT1_229680,TGME49_229680,TGVEG_229680	OG6_135644
TGRH88_074290	TGRH88_074290_t1	Toxoplasma gondii RH-88	CM023089:5,488,664..5,495,812(-)	putative autophagy-related protein 7 atg7	TGGT1_229690,TGME49_229690,TGVEG_229690	OG6_102679
TGRH88_074300	TGRH88_074300_t1	Toxoplasma gondii RH-88	CM023089:5,495,861..5,496,490(-)	unspecified product	TGGT1_229700,TGVEG_229700	OG6_492008
TGRH88_074310	TGRH88_074310_t1	Toxoplasma gondii RH-88	CM023089:5,499,766..5,502,729(-)	OTU family cysteine protease	TGGT1_229710,TGME49_229710,TGVEG_229710	OG6_104209
TGRH88_074320	TGRH88_074320_t1	Toxoplasma gondii RH-88	CM023089:5,505,873..5,512,966(-)	unspecified product	TGGT1_229720,TGME49_229720,TGVEG_229720	OG6_489638
TGRH88_074330	TGRH88_074330_t1	Toxoplasma gondii RH-88	CM023089:5,514,191..5,514,562(-)	unspecified product	TGGT1_229730,TGVEG_229730	OG6_490323
TGRH88_074340	TGRH88_074340_t1	Toxoplasma gondii RH-88	CM023089:5,517,575..5,523,185(-)	unspecified product	TGGT1_229740,TGME49_229740,TGVEG_229740	OG6_139427
TGRH88_074350	TGRH88_074350_t1	Toxoplasma gondii RH-88	CM023089:5,525,739..5,536,243(-)	unspecified product	TGGT1_229750,TGME49_229750,TGVEG_229750	OG6_490421
TGRH88_074360	TGRH88_074360_t1	Toxoplasma gondii RH-88	CM023089:5,538,331..5,542,023(+)	unspecified product	TGGT1_229770,TGME49_229770,TGVEG_229770	OG6_491614
TGRH88_074370	TGRH88_074370_t1	Toxoplasma gondii RH-88	CM023089:5,544,826..5,554,088(+)	GHMP kinase, N-terminal domain-containing protein	TGGT1_229780,TGME49_229780,TGVEG_229780	OG6_102769
TGRH88_074380	TGRH88_074380_t1	Toxoplasma gondii RH-88	CM023089:5,555,756..5,559,993(-)	unspecified product	TGGT1_229790,TGME49_229790,TGVEG_229790A,TGVEG_229790B	OG6_491694
TGRH88_074390	TGRH88_074390_t1	Toxoplasma gondii RH-88	CM023089:5,560,571..5,561,011(-)	unspecified product	TGGT1_229800,TGVEG_229800	OG6_492263
TGRH88_074400	TGRH88_074400_t1	Toxoplasma gondii RH-88	CM023089:5,561,756..5,566,994(+)	unspecified product	TGGT1_229900,TGME49_229900,TGVEG_229900	OG6_143350
TGRH88_074410	TGRH88_074410_t1	Toxoplasma gondii RH-88	CM023089:5,567,994..5,568,869(-)	EF hand domain-containing protein	TGGT1_229910,TGME49_229910,TGVEG_229910	OG6_490294
TGRH88_074420	TGRH88_074420_t1	Toxoplasma gondii RH-88	CM023089:5,570,620..5,574,646(-)	unspecified product	TGGT1_229915,TGME49_229915,TGVEG_229915	OG6_104301
TGRH88_074430	TGRH88_074430_t1	Toxoplasma gondii RH-88	CM023089:5,577,116..5,579,086(-)	unspecified product	TGGT1_229920,TGME49_229920,TGVEG_229920	OG6_149548
TGRH88_074440	TGRH88_074440_t1	Toxoplasma gondii RH-88	CM023089:5,581,250..5,582,875(+)	p25-alpha family protein	TGGT1_229930,TGME49_229930,TGVEG_229930	OG6_102553
TGRH88_074450	TGRH88_074450_t1	Toxoplasma gondii RH-88	CM023089:5,586,007..5,590,684(+)	putative cyclophilin	TGGT1_229940,TGME49_229940,TGVEG_229940	OG6_119936
TGRH88_074460	TGRH88_074460_t1	Toxoplasma gondii RH-88	CM023089:5,593,571..5,599,778(+)	putative 26S proteasome regulatory subunit 6b	TGGT1_229950,TGME49_229950,TGVEG_229950	OG6_101965
