Gene ID	source_id	Organism	Genomic Location (Gene)	Product Description	Input Ortholog(s)	Ortholog Group
TGME49_307840	TGME49_307840.R3539	Toxoplasma gondii ME49	TGME49_chrXII:438,688..441,407(-)	striated fiber assemblin SFA1	TGGT1_307840,TGRH88_057560,TGVEG_307840	OG6_111978
TGME49_307850	TGME49_307850-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:442,999..448,384(-)	6-phosphogluconate dehydrogenase	TGGT1_307850,TGRH88_057570,TGVEG_307850	OG6_100975
TGME49_307860	TGME49_307860-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:450,397..471,612(+)	hypothetical protein	TGGT1_307860,TGRH88_057580,TGVEG_307860	OG6_490261
TGME49_307980	TGME49_307980-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:474,316..484,382(+)	GTP-binding protein lepA, putative	TGGT1_307980,TGRH88_057590,TGVEG_307980	OG6_100972
TGME49_307990	TGME49_307990-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:486,145..493,148(-)	arrestin (or s-antigen), n-terminal domain-containing protein	TGGT1_307990,TGRH88_057600,TGVEG_307990	OG6_102119
TGME49_308000	TGME49_308000-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:493,211..504,002(+)	Gpi16 subunit, GPI transamidase component protein	TGGT1_308000,TGRH88_057610,TGVEG_308000	OG6_103068
TGME49_308010	TGME49_308010.R3540	Toxoplasma gondii ME49	TGME49_chrXII:504,070..508,685(-)	hypothetical protein	TGGT1_308010,TGRH88_057620,TGVEG_308010	OG6_489904
TGME49_308020	TGME49_308020-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:508,546..512,330(-)	SAG-related sequence SRS57	TGGT1_308020,TGRH88_057630,TGVEG_308020	OG6_106689
TGME49_308030	TGME49_308030.R3541	Toxoplasma gondii ME49	TGME49_chrXII:513,086..523,410(+)	hypothetical protein	TGGT1_308030,TGRH88_057640,TGVEG_308030	OG6_139510
TGME49_308040	TGME49_308040-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:523,500..530,958(-)	ZPR1 zinc finger domain-containing protein	TGGT1_308040,TGRH88_057650,TGVEG_308040	OG6_101443
TGME49_308050	TGME49_308050-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:531,091..535,402(+)	thioredoxin domain-containing protein	TGGT1_308050,TGRH88_057660,TGVEG_308050	OG6_101215
TGME49_308060	TGME49_308060-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:540,465..552,666(+)	PH domain-containing protein	TGGT1_308060,TGRH88_057670,TGVEG_308060	OG6_224237
TGME49_308070	TGME49_308070.R3542	Toxoplasma gondii ME49	TGME49_chrXII:553,800..562,936(+)	hypothetical protein	TGGT1_308070,TGRH88_057680,TGVEG_308070	OG6_492054
TGME49_308075	TGME49_308075-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:563,670..566,453(-)	hypothetical protein	TGGT1_308075,TGRH88_057690,TGVEG_308075	OG6_489303
TGME49_308090	TGME49_308090-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:566,721..568,370(-)	rhoptry protein ROP5	TGRH88_057710	OG6_117745
TGME49_308093	TGME49_308093-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:569,152..573,256(-)	rhoptry kinase family protein (incomplete catalytic triad)	TGRH88_057720,TGRH88_057730	OG6_117745
TGME49_308096	TGME49_308096-t26_1	Toxoplasma gondii ME49	TGME49_chrXII:575,649..577,408(-)	rhoptry kinase family protein (incomplete catalytic triad)	TGRH88_057750	OG6_117745
TGME49_308580	TGME49_308580-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:254,186..268,044(+)	Lon protease family protein	TGGT1_308580,TGRH88_048480,TGVEG_308580	OG6_100411
TGME49_308590	TGME49_308590-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:269,066..274,678(-)	Mov34/MPN/PAD-1 family protein	TGGT1_308590,TGRH88_048490,TGVEG_308590	OG6_102889
TGME49_308810	TGME49_308810-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:274,907..285,391(+)	rhoptry neck protein RON9	TGGT1_308810A,TGGT1_308810B,TGRH88_048500,TGVEG_308810A,TGVEG_308810B	OG6_100012
TGME49_308820	TGME49_308820-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:287,412..288,643(-)	hypothetical protein	TGRH88_048510,TGVEG_308820	OG6_491283
TGME49_308830	TGME49_308830.R3543	Toxoplasma gondii ME49	TGME49_chrXI:288,390..293,827(+)	dual specificity protein phosphatase	TGGT1_308830,TGRH88_048520,TGVEG_308830	OG6_116637
TGME49_308840	TGME49_308840.R3544	Toxoplasma gondii ME49	TGME49_chrXI:294,972..297,036(+)	SAG-related sequence SRS51	TGGT1_308840,TGRH88_048530,TGVEG_308840	OG6_106689
TGME49_308850	TGME49_308850-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:298,500..303,671(+)	hypothetical protein	TGGT1_308850,TGRH88_048540,TGVEG_308850	OG6_491859
TGME49_308860	TGME49_308860.R3545	Toxoplasma gondii ME49	TGME49_chrXI:304,005..308,735(-)	apical cap protein AC3	TGGT1_308860,TGRH88_048550,TGVEG_308860	OG6_110154
TGME49_308870	TGME49_308870.R3546	Toxoplasma gondii ME49	TGME49_chrXI:312,630..320,854(+)	zinc finger (CCCH type) motif-containing protein	TGGT1_308870,TGRH88_048560,TGVEG_308870	OG6_106005
TGME49_308880	TGME49_308880-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:322,205..332,524(-)	ImpB/MucB/SamB family protein	TGGT1_308880,TGRH88_048570,TGVEG_308880	OG6_106220
TGME49_308890	TGME49_308890.R3547	Toxoplasma gondii ME49	TGME49_chrXI:332,725..351,780(+)	transcription elongation factor SPT6	TGGT1_308890,TGRH88_048580,TGVEG_308890	OG6_129088
TGME49_308920	TGME49_308920.R3548	Toxoplasma gondii ME49	TGME49_chrXI:354,647..363,534(-)	splicing factor U2AF protein	TGGT1_308920,TGRH88_048590,TGVEG_308920	OG6_122481
TGME49_308930	TGME49_308930-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:363,819..367,067(+)	50S ribosomal protein L33, putative	TGGT1_308930,TGRH88_048600,TGVEG_308930	OG6_103648
TGME49_308940	TGME49_308940.R3549	Toxoplasma gondii ME49	TGME49_chrXI:369,173..379,254(+)	hypothetical protein	TGGT1_308940,TGRH88_048610,TGVEG_308940	OG6_492289
TGME49_308945	TGME49_308945-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:379,496..381,350(+)	hypothetical protein	TGGT1_308945,TGRH88_048620,TGVEG_308945	OG6_182186
TGME49_308950	TGME49_308950.R3550	Toxoplasma gondii ME49	TGME49_chrXI:382,067..384,709(+)	histidine acid phosphatase superfamily protein	TGGT1_308950,TGRH88_048630,TGVEG_308950	OG6_182186
TGME49_308960	TGME49_308960.R3551	Toxoplasma gondii ME49	TGME49_chrXI:385,253..397,399(-)	ATPase, AAA family protein	TGGT1_308960,TGRH88_048640,TGVEG_308960	OG6_103335
TGME49_308965	TGME49_308965.R3552	Toxoplasma gondii ME49	TGME49_chrXI:399,274..407,994(+)	hypothetical protein	TGGT1_308965,TGRH88_048650,TGVEG_308965	OG6_491375
TGME49_308970	TGME49_308970.R3553	Toxoplasma gondii ME49	TGME49_chrXI:409,902..412,526(+)	dense granule protein GRA12D	TGGT1_308970,TGRH88_048660,TGVEG_308970	OG6_223171
TGME49_308980	TGME49_308980.R3554	Toxoplasma gondii ME49	TGME49_chrXI:412,437..417,195(-)	hypothetical protein	TGGT1_308980,TGRH88_048670,TGVEG_308980	OG6_491893
TGME49_308990	TGME49_308990-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:418,289..423,891(-)	transporter, solute:sodium symporter (SSS) family protein	TGGT1_308990,TGRH88_048680,TGVEG_308990	OG6_110824
TGME49_309000	TGME49_309000-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:424,501..431,897(-)	hypothetical protein	TGGT1_309000,TGRH88_048690,TGVEG_309000	OG6_491014
TGME49_309010	TGME49_309010.R3555	Toxoplasma gondii ME49	TGME49_chrXI:433,133..437,330(-)	elongation factor P, putative	TGGT1_309010,TGRH88_048700,TGVEG_309010	OG6_103533
TGME49_309020	TGME49_309020.R3556	Toxoplasma gondii ME49	TGME49_chrXI:437,481..440,014(+)	tRNA 2-thiolation protein NCS6, putative	TGGT1_309020,TGRH88_048710,TGVEG_309020	OG6_100947
TGME49_309025	TGME49_309025-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:444,579..446,517(-)	hypothetical protein	TGGT1_309025,TGRH88_048720,TGVEG_309025	OG6_491172
TGME49_309030	TGME49_309030-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:446,833..451,949(-)	hypothetical protein	TGGT1_309030,TGRH88_048730,TGVEG_309030	OG6_223071
TGME49_309040	TGME49_309040.R3557	Toxoplasma gondii ME49	TGME49_chrXI:453,234..457,500(-)	hypothetical protein	TGGT1_309040,TGRH88_048740,TGVEG_309040	OG6_103940
TGME49_309050	TGME49_309050-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:459,820..463,899(-)	hypothetical protein	TGGT1_309050,TGRH88_048750,TGVEG_309050	OG6_491163
TGME49_309060	TGME49_309060-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:463,949..472,239(+)	ubiquitin carboxyl-terminal hydrolase	TGGT1_309060,TGRH88_048760,TGVEG_309060	OG6_490658
TGME49_309070	TGME49_309070-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:474,099..481,898(+)	hypothetical protein	TGGT1_309070,TGRH88_048770,TGVEG_309070	OG6_489750
TGME49_309080	TGME49_309080-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:482,084..488,373(-)	hypothetical protein	TGGT1_309080,TGRH88_048780,TGVEG_309080	OG6_489451
TGME49_309090	TGME49_309090-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:490,251..497,667(-)	hypothetical protein	TGGT1_309090,TGRH88_048790,TGVEG_309090	OG6_489709
TGME49_309095	TGME49_309095-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:497,645..499,548(+)	hypothetical protein	TGGT1_309095,TGRH88_048800,TGVEG_309095	OG6_492068
TGME49_309100	TGME49_309100.R3558	Toxoplasma gondii ME49	TGME49_chrXI:499,403..505,072(-)	peroxisomal biogenesis factor 3, putative	TGGT1_309100,TGRH88_048810,TGVEG_309100	OG6_489610
TGME49_309110	TGME49_309110.R3559	Toxoplasma gondii ME49	TGME49_chrXI:505,620..512,164(+)	tRNA-specific 2-thiouridylase MNMA	TGGT1_309110,TGRH88_048820,TGVEG_309110	OG6_101163
TGME49_309120	TGME49_309120.R3560	Toxoplasma gondii ME49	TGME49_chrXI:513,621..516,269(-)	ribosomal protein RPL4	TGGT1_309120,TGRH88_048830,TGVEG_309120	OG6_100849
TGME49_309130	TGME49_309130-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:516,661..518,049(+)	hypothetical protein	TGVEG_309130	OG6_491155
TGME49_309140	TGME49_309140-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:518,508..525,309(+)	transducin beta-like protein TBL1	TGGT1_309140,TGRH88_048850,TGVEG_309140	OG6_116834
TGME49_309150	TGME49_309150-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:526,102..526,545(-)	hypothetical protein	TGGT1_309150,TGVEG_309150	OG6_491699
TGME49_309160	TGME49_309160.R3561	Toxoplasma gondii ME49	TGME49_chrXI:526,599..530,260(-)	IgA-specific metalloendopeptidase	TGGT1_309160,TGVEG_309160	OG6_492139
TGME49_309170	TGME49_309170.R3562	Toxoplasma gondii ME49	TGME49_chrXI:533,370..540,191(-)	TAF7-like RNA polymerase II TAF7L	TGGT1_309170,TGRH88_048870,TGVEG_309170	OG6_102177
TGME49_309185	TGME49_309185-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:541,095..543,084(-)	hypothetical protein	TGVEG_309185	OG6_492227
TGME49_309190	TGME49_309190.R3563	Toxoplasma gondii ME49	TGME49_chrXI:542,856..551,596(+)	ARO-interacting protein AIP	TGGT1_309190,TGRH88_048890,TGVEG_309190	OG6_156403
TGME49_309200	TGME49_309200.R3564	Toxoplasma gondii ME49	TGME49_chrXI:552,864..558,027(+)	zinc finger (CCCH type) motif-containing protein	TGGT1_309200,TGRH88_048910,TGVEG_309200	OG6_490766
TGME49_309210	TGME49_309210.R3565	Toxoplasma gondii ME49	TGME49_chrXI:558,704..561,594(-)	peroxiredoxin 6, putative	TGGT1_309210,TGRH88_048920,TGVEG_309210	OG6_100111
TGME49_309220	TGME49_309220-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:562,597..572,272(-)	GTPase activating protein for Arf protein	TGGT1_309220,TGRH88_048930,TGVEG_309220	OG6_100831
TGME49_309230	TGME49_309230-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:571,190..573,668(+)	hypothetical protein	TGVEG_309230	OG6_491068
TGME49_309240	TGME49_309240-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:573,897..583,023(+)	CorA family Mg2+ transporter protein	TGGT1_309240,TGRH88_048940,TGVEG_309240	OG6_132831
TGME49_309250	TGME49_309250-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:584,140..600,510(-)	hypothetical protein	TGGT1_309250,TGRH88_048950,TGVEG_309250	OG6_491445
TGME49_309265	TGME49_309265.R3566	Toxoplasma gondii ME49	TGME49_chrXI:600,757..605,325(+)	oxidoreductase, short chain dehydrogenase/reductase family protein	TGGT1_309265,TGRH88_048960,TGVEG_309265	OG6_100091
TGME49_309280	TGME49_309280-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:605,587..612,755(-)	zinc finger, C3HC4 type (RING finger) domain-containing protein	TGGT1_309280,TGRH88_048970,TGVEG_309280	OG6_489563
TGME49_309290	TGME49_309290-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:612,915..616,922(+)	hypothetical protein	TGGT1_309290,TGRH88_048990,TGVEG_309290	OG6_101371
TGME49_309300	TGME49_309300.R3567	Toxoplasma gondii ME49	TGME49_chrXI:617,548..619,905(+)	SAG-related sequence SRS55A	TGGT1_309300,TGRH88_049000,TGVEG_309300	OG6_114613
TGME49_309330	TGME49_309330-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:622,670..624,992(+)	SAG-related sequence SRS55F	TGGT1_309330,TGVEG_309330	OG6_114613
TGME49_309352	TGME49_309352-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:633,112..635,401(+)	SAG-related sequence SRS55N	TGGT1_309352,TGRH88_049040,TGVEG_309352	OG6_114613
TGME49_309370	TGME49_309370-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:637,349..648,223(-)	AP-3 complex subunit delta, putative	TGGT1_309370,TGRH88_049050,TGVEG_309370	OG6_102126
TGME49_309380	TGME49_309380-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:649,543..658,306(-)	kinetochore protein NUF2	TGGT1_309380,TGRH88_049060,TGVEG_309380A,TGVEG_309380B	OG6_143818
TGME49_309390	TGME49_309390-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:661,157..664,117(+)	hypothetical protein	TGGT1_309390,TGRH88_049070,TGVEG_309390	OG6_139430
TGME49_309400	TGME49_309400.R3568	Toxoplasma gondii ME49	TGME49_chrXI:664,541..678,389(-)	RecF/RecN/SMC N terminal domain-containing protein	TGGT1_309400,TGRH88_049080,TGVEG_309400	OG6_102062
TGME49_309405	TGME49_309405-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:680,406..681,591(+)	hypothetical protein	TGGT1_309405,TGRH88_049090,TGVEG_309405	OG6_491254
TGME49_309410	TGME49_309410-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:681,618..688,069(+)	AP2 domain transcription factor AP2XI-1	TGGT1_309410,TGRH88_049100,TGVEG_309410	OG6_491178
TGME49_309420	TGME49_309420.R3569	Toxoplasma gondii ME49	TGME49_chrXI:688,647..707,289(-)	ferlin 1	TGGT1_309420,TGRH88_049110,TGVEG_309420	OG6_116719
TGME49_309550	TGME49_309550.R3570	Toxoplasma gondii ME49	TGME49_chrXI:721,270..723,344(+)	hypothetical protein	TGGT1_309550,TGRH88_049130,TGVEG_309550	OG6_223157
TGME49_309560	TGME49_309560.R3571	Toxoplasma gondii ME49	TGME49_chrXI:725,274..729,276(+)	nmda receptor glutamate-binding chain	TGGT1_309560,TGRH88_049140,TGVEG_309560	OG6_100360
TGME49_309570	TGME49_309570-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:730,324..733,885(-)	DEAD/DEAH box helicase domain-containing protein	TGGT1_309570,TGRH88_049150,TGVEG_309570	OG6_102022
TGME49_309580	TGME49_309580-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:734,368..744,376(+)	transporter, major facilitator family protein	TGGT1_309580,TGRH88_049160,TGVEG_309580	OG6_108621
TGME49_309590	TGME49_309590.R3572	Toxoplasma gondii ME49	TGME49_chrXI:746,185..748,115(+)	rhoptry protein ROP1	TGGT1_309590,TGRH88_049170,TGVEG_309590	OG6_490168
TGME49_309600	TGME49_309600.R3573	Toxoplasma gondii ME49	TGME49_chrXI:750,828..761,287(+)	dense granule protein GRA71	TGGT1_309600,TGRH88_049180,TGVEG_309600	OG6_222975
TGME49_309610	TGME49_309610-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:762,528..764,163(-)	hypothetical protein	TGGT1_309610,TGRH88_049190,TGVEG_309610	OG6_104318
TGME49_309720	TGME49_309720-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:766,297..771,717(+)	hypothetical protein	TGGT1_309720,TGRH88_049200,TGVEG_309720	OG6_490683
TGME49_309730	TGME49_309730-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:773,567..781,755(-)	thioredoxin reductase	TGGT1_309730,TGRH88_049210,TGVEG_309730	OG6_100956
TGME49_309740	TGME49_309740-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:783,833..786,337(-)	LSM domain-containing protein	TGGT1_309740,TGRH88_049220,TGVEG_309740	OG6_102085
TGME49_309752	TGME49_309752.R3574	Toxoplasma gondii ME49	TGME49_chrXI:786,498..791,055(+)	succinate-Coenzyme A ligase, beta subunit, putative	TGGT1_309752,TGRH88_049230,TGVEG_309752	OG6_100409
TGME49_309760	TGME49_309760.R3575	Toxoplasma gondii ME49	TGME49_chrXI:791,584..793,467(-)	dense granule protein GRA55	TGGT1_309760,TGRH88_049240,TGVEG_309760	OG6_491075
TGME49_309770	TGME49_309770-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:794,483..804,793(-)	hypothetical protein	TGGT1_309770,TGRH88_049250,TGVEG_309770	OG6_104031
TGME49_309780	TGME49_309780-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:805,112..810,240(+)	hypothetical protein	TGGT1_309780,TGRH88_049270,TGVEG_309780	OG6_103633
TGME49_309790	TGME49_309790.R3576	Toxoplasma gondii ME49	TGME49_chrXI:812,029..816,699(+)	hypothetical protein	TGGT1_309790,TGRH88_049280,TGVEG_309790	OG6_130911
TGME49_309800	TGME49_309800-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:821,872..827,032(-)	RNA recognition motif-containing protein	TGGT1_309800,TGRH88_049290,TGVEG_309800	OG6_166512
TGME49_309810	TGME49_309810-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:828,439..830,112(-)	ribosomal protein RPP2	TGGT1_309810,TGRH88_049300,TGVEG_309810	OG6_100883
TGME49_309820	TGME49_309820-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:830,284..832,769(+)	ribosomal protein RPL11	TGGT1_309820,TGRH88_049310,TGVEG_309820	OG6_100325
TGME49_309830	TGME49_309830.R3577	Toxoplasma gondii ME49	TGME49_chrXI:832,907..834,464(-)	hypothetical protein	TGGT1_309830,TGRH88_049320,TGVEG_309830	OG6_490305
TGME49_309840	TGME49_309840.R3578	Toxoplasma gondii ME49	TGME49_chrXI:835,357..839,391(-)	hypothetical protein	TGGT1_309840,TGRH88_049330,TGVEG_309840	OG6_490099
TGME49_309850	TGME49_309850-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:840,388..847,631(-)	insulin-degrading enzyme	TGGT1_309850,TGRH88_049340,TGVEG_309850	OG6_158742
TGME49_309860	TGME49_309860.R3579	Toxoplasma gondii ME49	TGME49_chrXI:848,985..852,307(-)	hypothetical protein	TGGT1_309860,TGRH88_049350,TGVEG_309860	OG6_108530
TGME49_309870	TGME49_309870.R3580	Toxoplasma gondii ME49	TGME49_chrXI:853,834..857,436(+)	PX domain-containing protein	TGGT1_309870,TGRH88_049370,TGVEG_309870	OG6_143730
TGME49_309880	TGME49_309880.R3581	Toxoplasma gondii ME49	TGME49_chrXI:858,867..865,637(+)	hypothetical protein	TGGT1_309880,TGRH88_049380,TGVEG_309880	OG6_491865
TGME49_309885	TGME49_309885.R3582	Toxoplasma gondii ME49	TGME49_chrXI:866,202..873,947(-)	hypothetical protein	TGGT1_309885,TGRH88_049390,TGVEG_309885	OG6_492013
TGME49_309890	TGME49_309890-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:877,346..890,092(+)	alpha/beta hydrolase, putative	TGGT1_309890,TGRH88_049410,TGVEG_309890	OG6_110414
TGME49_309910	TGME49_309910.R3583	Toxoplasma gondii ME49	TGME49_chrXI:890,635..901,443(-)	amino acid transporter, putative	TGGT1_309910,TGRH88_049420,TGVEG_309910	OG6_109770
TGME49_309920	TGME49_309920.R3584	Toxoplasma gondii ME49	TGME49_chrXI:901,878..908,110(+)	hypothetical protein	TGGT1_309920,TGRH88_049430,TGVEG_309920	OG6_224238
TGME49_309930	TGME49_309930.R3585	Toxoplasma gondii ME49	TGME49_chrXI:908,144..916,102(-)	dense granule protein GRA56	TGGT1_309930,TGRH88_049440,TGVEG_309930	OG6_101043
TGME49_309940	TGME49_309940.R3586	Toxoplasma gondii ME49	TGME49_chrXI:918,829..929,211(+)	phospholipase D active site domain-containing protein	TGGT1_309940,TGRH88_049450,TGVEG_309940	OG6_106810
TGME49_309950	TGME49_309950.R3587	Toxoplasma gondii ME49	TGME49_chrXI:929,860..934,903(+)	NLE (NUC135) domain-containing protein	TGGT1_309950,TGRH88_049460,TGVEG_309950	OG6_102659
TGME49_309960	TGME49_309960-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:936,155..943,334(+)	hypothetical protein	TGGT1_309960A,TGGT1_309960B,TGRH88_049470,TGVEG_309960	OG6_490716
TGME49_309980	TGME49_309980-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:944,123..988,175(-)	dynein heavy chain family protein	TGGT1_309980,TGRH88_049480,TGVEG_309980	OG6_100025
TGME49_309990	TGME49_309990-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:990,461..992,792(+)	hypothetical protein	TGGT1_309990,TGRH88_049490,TGVEG_309990	OG6_215349
TGME49_310000	TGME49_310000.R3588	Toxoplasma gondii ME49	TGME49_chrXI:996,669..1,003,984(+)	membrane protein, putative	TGGT1_310000,TGRH88_049500,TGVEG_310000	OG6_101701
TGME49_310010	TGME49_310010.R3589	Toxoplasma gondii ME49	TGME49_chrXI:1,005,798..1,012,699(+)	rhoptry neck protein RON1	TGGT1_310010,TGRH88_049510,TGVEG_310010A,TGVEG_310010B	OG6_211698
TGME49_310030	TGME49_310030.R3590	Toxoplasma gondii ME49	TGME49_chrXI:1,013,906..1,016,001(-)	cyclase-associated protein CAP	TGGT1_310030,TGRH88_049530,TGVEG_310030	OG6_101374
TGME49_310030	TGME49_310030.R3591	Toxoplasma gondii ME49	TGME49_chrXI:1,013,906..1,016,001(-)	cyclase-associated protein CAP	TGGT1_310030,TGRH88_049530,TGVEG_310030	OG6_101374
TGME49_310040	TGME49_310040.R3592	Toxoplasma gondii ME49	TGME49_chrXI:1,017,944..1,021,158(-)	ubiquitin conjugating enzyme E2, putative	TGGT1_310040,TGRH88_049540,TGVEG_310040	OG6_101344
TGME49_310045	TGME49_310045-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:1,024,308..1,026,234(-)	hypothetical protein	TGGT1_310045,TGVEG_310045	OG6_490612
TGME49_310050	TGME49_310050-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:1,029,414..1,032,945(-)	RNA recognition motif-containing protein	TGGT1_310050,TGRH88_049550,TGVEG_310050	OG6_199229
TGME49_310055	TGME49_310055-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:1,033,047..1,034,911(-)	hypothetical protein	TGGT1_310055,TGRH88_049560,TGVEG_310055	OG6_491755
TGME49_310060	TGME49_310060-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:1,035,179..1,037,080(+)	small nuclease	TGGT1_310060,TGRH88_049570,TGVEG_310060	OG6_103503
TGME49_310070	TGME49_310070.R3593	Toxoplasma gondii ME49	TGME49_chrXI:1,037,155..1,042,175(-)	apical annuli methyltransferase AAMT	TGGT1_310070,TGRH88_049580,TGVEG_310070	OG6_100611
TGME49_310080	TGME49_310080-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:1,043,864..1,049,962(-)	acyl-CoA synthetase ACS3, putative	TGGT1_310080,TGRH88_049590,TGVEG_310080	OG6_166486
TGME49_310090	TGME49_310090-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:1,051,931..1,052,803(-)	hypothetical protein	TGGT1_310090,TGVEG_310090	OG6_491555
TGME49_310100	TGME49_310100.R3594	Toxoplasma gondii ME49	TGME49_chrXI:1,052,534..1,059,807(+)	mannosyltransferase (pig-m) protein	TGGT1_310100,TGRH88_049600,TGVEG_310100	OG6_102429
TGME49_310110	TGME49_310110-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:1,059,023..1,059,957(+)	hypothetical protein	TGVEG_310110	OG6_492102
TGME49_310118	TGME49_310118.R3595	Toxoplasma gondii ME49	TGME49_chrXI:1,059,990..1,067,696(-)	ribosomal protein S29, putative	TGGT1_310118,TGRH88_049610,TGVEG_310118	OG6_122553
TGME49_310130	TGME49_310130.R3596	Toxoplasma gondii ME49	TGME49_chrXI:1,069,369..1,083,590(-)	gamma-tubulin complex component, putative	TGGT1_310130,TGRH88_049620,TGVEG_310130	OG6_101925
TGME49_310140	TGME49_310140.R3597	Toxoplasma gondii ME49	TGME49_chrXI:1,083,814..1,092,414(+)	LMBR1 domain-containing protein	TGGT1_310140,TGRH88_049630,TGVEG_310140	OG6_105928
TGME49_310150	TGME49_310150.R3598	Toxoplasma gondii ME49	TGME49_chrXI:1,092,557..1,097,390(-)	acyl-CoA synthetase ACS2, putative	TGGT1_310150,TGRH88_049640,TGVEG_310150	OG6_166486
TGME49_310160	TGME49_310160-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:1,099,768..1,107,215(+)	argonaute AGO	TGGT1_310160,TGRH88_049650,TGVEG_310160	OG6_100361
TGME49_310170	TGME49_310170-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:1,106,556..1,114,040(-)	hypothetical protein	TGGT1_310170,TGRH88_049660,TGVEG_310170	OG6_491218
TGME49_310173	TGME49_310173-t26_1	Toxoplasma gondii ME49	TGME49_chrXI:1,113,952..1,114,898(+)	hypothetical protein	TGGT1_310173,TGRH88_049670,TGVEG_310173	OG6_490438
TGME49_310177	TGME49_310177.R3599	Toxoplasma gondii ME49	TGME49_chrXI:1,116,970..1,120,937(+)	hypothetical protein	TGGT1_310177,TGRH88_049680,TGVEG_310177	OG6_490855
TGME49_310180	TGME49_310180.R3600	Toxoplasma gondii ME49	TGME49_chrXI:1,121,919..1,125,909(+)	ATP synthase-associated protein	TGGT1_310180,TGRH88_049690,TGVEG_310180	OG6_139497
